feature_a,feature_b,spearman_rho,mz_a,mz_b,rt_a,rt_b,mz_diff,rt_diff,candidate_isomer,candidate_isotope_or_adduct,high_corr_near_duplicate,high_corr_other,relation_type
FT-158,FT-154,-0.1279835953520164,1256.286883804324,1263.7971017854209,1499.1705919535325,1498.895810560801,7.510217981096957,0.2747813927314837,False,True,False,False,candidate_isotope_or_adduct
FT-158,FT-171,-0.08637047163362953,1256.286883804324,1262.7926388390904,1499.1705919535325,1499.0089198979422,6.50575503476648,0.16167205559031572,False,True,False,False,candidate_isotope_or_adduct
FT-158,FT-150,0.1321667805878332,1256.286883804324,1265.276619401272,1499.1705919535325,1499.076621782328,8.989735596948094,0.0939701712045462,False,True,False,False,candidate_isotope_or_adduct
FT-158,FT-167,0.2661654135338346,1256.286883804324,1265.77527779671,1499.1705919535325,1499.0848223250168,9.488393992386136,0.0857696285156635,False,True,False,False,candidate_isotope_or_adduct
FT-046,FT-050,0.9690225563909775,1004.1671268211272,1004.669623849698,1156.358765017695,1156.3925786840523,0.502497028570815,0.03381366635721861,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-046,FT-229,-0.01878332194121668,1004.1671268211272,975.1420796493152,1156.358765017695,1174.724661855747,29.025047171812048,18.365896838051867,False,True,False,False,candidate_isotope_or_adduct
FT-046,FT-221,0.9350102529049897,1004.1671268211272,1005.6756059707232,1156.358765017695,1156.2008704897985,1.508479149595928,0.15789452789658753,False,True,False,False,candidate_isotope_or_adduct
FT-046,FT-230,0.030293916609706085,1004.1671268211272,975.6477809466752,1156.358765017695,1174.6013930519584,28.51934587445203,18.24262803426336,False,True,False,False,candidate_isotope_or_adduct
FT-046,FT-191,0.6605878332194122,1004.1671268211272,996.1601236401428,1156.358765017695,1136.386402786609,8.007003180984384,19.97236223108598,False,True,False,False,candidate_isotope_or_adduct
FT-046,FT-048,0.5980587833219412,1004.1671268211272,995.6559728029966,1156.358765017695,1136.486651444235,8.511154018130583,19.872113573460183,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-155,0.19480519480519481,1255.783773964013,1266.2831822007336,1499.2176641397284,1499.1248349190344,10.499408236720456,0.09282922069405686,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-162,0.9631715652768285,1255.783773964013,1254.277029107562,1499.2176641397284,1499.404825285124,1.5067448564511778,0.1871611453955211,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-161,FT-160,0.9556801093643199,1255.783773964013,1254.7781749513174,1499.2176641397284,1499.4061441213764,1.0055990126957113,0.18847998164801538,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-161,FT-165,0.9519617224880382,1255.783773964013,1255.2798171824015,1499.2176641397284,1499.3447722912745,0.5039567816115778,0.1271081515460537,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-161,FT-149,-0.18367737525632263,1255.783773964013,1264.301168475248,1499.2176641397284,1498.8110275470938,8.517394511234897,0.4066365926346407,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-157,-0.09104579630895421,1255.783773964013,1263.2947685123595,1499.2176641397284,1498.9586431862058,7.510994548346389,0.2590209535226222,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-154,-0.15704716336295282,1255.783773964013,1263.7971017854209,1499.2176641397284,1498.895810560801,8.013327821407756,0.32185357892740285,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-171,-0.12587833219412167,1255.783773964013,1262.7926388390904,1499.2176641397284,1499.0089198979422,7.008864875077279,0.20874424178623485,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-150,0.09539302802460697,1255.783773964013,1265.276619401272,1499.2176641397284,1499.076621782328,9.492845437258893,0.14104235740046533,False,True,False,False,candidate_isotope_or_adduct
FT-161,FT-167,0.22509911141490088,1255.783773964013,1265.77527779671,1499.2176641397284,1499.0848223250168,9.991503832696935,0.13284181471158263,False,True,False,False,candidate_isotope_or_adduct
FT-063,FT-064,0.1008339029391661,1149.7527620467906,1149.7500936653876,1199.627733531914,1245.272856166862,0.002668381403054809,45.645122634948166,True,False,False,False,candidate_isomer
FT-063,FT-065,0.1840328092959672,1149.7527620467906,1149.7477835102598,1199.627733531914,1279.935188473766,0.00497853653087077,80.30745494185203,True,False,False,False,candidate_isomer
FT-101,FT-105,0.5852904989747095,1222.7800653728018,1222.2792600253013,1300.021420828775,1300.11549170832,0.5008053475005454,0.09407087954491544,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-083,0.7331237183868763,1222.7800653728018,1224.8042649657891,1300.021420828775,1299.2791674223463,2.0241995929873156,0.7422534064287447,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-100,-0.23384825700615175,1222.7800653728018,1222.7890111601405,1300.021420828775,1257.9887283196858,0.008945787338689115,42.0326925090892,True,False,False,False,candidate_isomer
FT-101,FT-093,0.6563773069036227,1222.7800653728018,1233.7846794103978,1300.021420828775,1299.2759946740543,11.004614037595957,0.7454261547206897,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-098,0.684565960355434,1222.7800653728018,1234.285360466548,1300.021420828775,1298.978903962394,11.5052950937461,1.0425168663809927,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-142,0.8263021189336979,1222.7800653728018,1223.287004668688,1300.021420828775,1299.8451740769872,0.5069392958862409,0.17624675178785765,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-085,0.7330416951469583,1222.7800653728018,1224.2975971419808,1300.021420828775,1299.5622354883926,1.5175317691789587,0.45918534038241887,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-088,0.7278468899521531,1222.7800653728018,1223.7937689750972,1300.021420828775,1299.7601011100369,1.0137036022954362,0.2613197187381502,False,True,False,False,candidate_isotope_or_adduct
FT-101,FT-081,0.5143130553656869,1222.7800653728018,1225.305158770853,1300.021420828775,1299.0897146683544,2.52509339805124,0.9317061604206174,False,True,False,False,candidate_isotope_or_adduct
FT-200,FT-235,0.2323444976076555,1039.6606356714726,1034.9871234609543,1386.5689310879638,1385.9991044260155,4.673512210518311,0.5698266619483547,False,True,False,False,candidate_isotope_or_adduct
FT-200,FT-124,0.6405741626794258,1039.6606356714726,1039.6588042265028,1386.5689310879638,1419.321667147817,0.0018314449698664248,32.75273605985308,True,False,False,False,candidate_isomer
FT-200,FT-116,0.17719753930280246,1039.6606356714726,1034.3156777245072,1386.5689310879638,1386.2288582150331,5.344957946965451,0.34007287293070476,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-083,0.3113602187286398,1222.2792600253013,1224.8042649657891,1300.11549170832,1299.2791674223463,2.525004940487861,0.8363242859736602,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-104,0.13380724538619276,1222.2792600253013,1222.2864765177096,1300.11549170832,1258.1864030459938,0.007216492408360864,41.929088662326194,True,False,False,False,candidate_isomer
FT-105,FT-093,0.16117566643882433,1222.2792600253013,1233.7846794103978,1300.11549170832,1299.2759946740543,11.505419385096502,0.8394970342656052,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-098,0.192946001367054,1222.2792600253013,1234.285360466548,1300.11549170832,1298.978903962394,12.006100441246645,1.1365877459259082,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-142,0.424688995215311,1222.2792600253013,1223.287004668688,1300.11549170832,1299.8451740769872,1.0077446433867863,0.2703176313327731,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-085,0.3275187969924812,1222.2792600253013,1224.2975971419808,1300.11549170832,1299.5622354883926,2.018337116679504,0.5532562199273343,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-088,0.337634996582365,1222.2792600253013,1223.7937689750972,1300.11549170832,1299.7601011100369,1.5145089497959816,0.35539059828306563,False,True,False,False,candidate_isotope_or_adduct
FT-105,FT-081,0.08773752563226248,1222.2792600253013,1225.305158770853,1300.11549170832,1299.0897146683544,3.0258987455517854,1.0257770399655328,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-162,0.14917293233082707,1266.2831822007336,1254.277029107562,1499.1248349190344,1499.404825285124,12.006153093171633,0.27999036608957795,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-160,0.21326042378673957,1266.2831822007336,1254.7781749513174,1499.1248349190344,1499.4061441213764,11.505007249416167,0.28130920234207224,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-165,0.24292549555707452,1266.2831822007336,1255.2798171824015,1499.1248349190344,1499.3447722912745,11.003365018332033,0.21993737224011056,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-149,0.6808202323991798,1266.2831822007336,1264.301168475248,1499.1248349190344,1498.8110275470938,1.982013725485558,0.31380737194058383,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-157,0.7035406698564594,1266.2831822007336,1263.2947685123595,1499.1248349190344,1498.9586431862058,2.9884136883740666,0.16619173282856536,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-154,0.670868079289132,1266.2831822007336,1263.7971017854209,1499.1248349190344,1498.895810560801,2.486080415312699,0.229024358233346,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-171,0.6980997949419002,1266.2831822007336,1262.7926388390904,1499.1248349190344,1499.0089198979422,3.4905433616431765,0.115915021092178,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-150,0.8602597402597403,1266.2831822007336,1265.276619401272,1499.1248349190344,1499.076621782328,1.0065627994615625,0.04821313670640848,False,True,False,False,candidate_isotope_or_adduct
FT-155,FT-167,0.8486124401913876,1266.2831822007336,1265.77527779671,1499.1248349190344,1499.0848223250168,0.5079044040235203,0.04001259401752577,False,True,False,False,candidate_isotope_or_adduct
FT-072,FT-059,-0.3822282980177717,1252.819559504331,1223.7919594716086,1252.123154423304,1257.9046668683316,29.027600032722376,5.781512445027602,False,True,False,False,candidate_isotope_or_adduct
FT-072,FT-140,-0.370580997949419,1252.819559504331,1223.2883799925703,1252.123154423304,1257.8617538028573,29.531179511760683,5.738599379553307,False,True,False,False,candidate_isotope_or_adduct
FT-072,FT-073,0.15822282980177718,1252.819559504331,1252.8205095026694,1252.123154423304,1273.817172792693,0.0009499983384557709,21.69401836938914,True,False,False,False,candidate_isomer
FT-072,FT-091,0.5126179084073821,1252.819559504331,1251.314808260303,1252.123154423304,1251.9082930023933,1.504751244028057,0.2148614209106654,False,True,False,False,candidate_isotope_or_adduct
FT-072,FT-084,-0.3428844839371155,1252.819559504331,1224.2978759761004,1252.123154423304,1257.7376008872648,28.521683528230596,5.614446463960803,False,True,False,False,candidate_isotope_or_adduct
FT-186,FT-189,0.025153793574846206,931.6243046494036,931.123020951668,1102.186769188893,1117.150900959169,0.5012836977356301,14.964131770275799,False,True,False,False,candidate_isotope_or_adduct
FT-186,FT-187,0.09060833902939167,931.6243046494036,931.6249044842097,1102.186769188893,1117.1180883829777,0.0005998348060529679,14.931319194084608,True,False,False,False,candidate_isomer
FT-076,FT-062,0.596555023923445,1076.70024884105,1078.713769906068,1212.7298144435597,1212.1759527027516,2.0135210650178124,0.5538617408080881,False,True,False,False,candidate_isotope_or_adduct
FT-076,FT-080,0.7658236500341763,1076.70024884105,1077.2019763854523,1212.7298144435597,1212.614388815364,0.5017275444022289,0.11542562819568047,False,True,False,False,candidate_isotope_or_adduct
FT-076,FT-077,0.6611073137388926,1076.70024884105,1077.705946239623,1212.7298144435597,1212.451251396288,1.00569739857292,0.27856304727174575,False,True,False,False,candidate_isotope_or_adduct
FT-076,FT-058,0.6490498974709501,1076.70024884105,1078.208562682587,1212.7298144435597,1212.3710107648494,1.5083138415368467,0.35880367871027374,False,True,False,False,candidate_isotope_or_adduct
FT-076,FT-075,0.2447846889952153,1076.70024884105,1076.704086348371,1212.7298144435597,1165.0016465840235,0.0038375073208953836,47.72816785953614,True,False,False,False,candidate_isomer
FT-076,FT-222,0.64,1076.70024884105,1087.6997012829654,1212.7298144435597,1212.1840644998792,10.99945244191531,0.5457499436804483,False,True,False,False,candidate_isotope_or_adduct
FT-076,FT-223,0.42411483253588517,1076.70024884105,1088.2006657983875,1212.7298144435597,1212.1002271969037,11.500416957337393,0.6295872466560013,False,True,False,False,candidate_isotope_or_adduct
FT-076,FT-196,0.5115516062884484,1076.70024884105,1079.2166019688184,1212.7298144435597,1212.162690219896,2.516353127768298,0.5671242236637681,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-233,0.7009432672590568,1178.2689676482953,1179.778005634704,1244.9133772041282,1244.6512806591527,1.5090379864086572,0.2620965449755204,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-057,0.8478742310321258,1178.2689676482953,1179.2722036799555,1244.9133772041282,1244.832670568563,1.003236031660208,0.08070663556532054,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-074,0.8612987012987013,1178.2689676482953,1178.7694962544108,1244.9133772041282,1244.8608776216845,0.5005286061154948,0.05249958244371555,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-064,-0.0802734107997266,1178.2689676482953,1149.7500936653876,1244.9133772041282,1245.272856166862,28.518873982907735,0.35947896273387414,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-070,-0.10170881749829118,1178.2689676482953,1150.753810446541,1244.9133772041282,1245.2881515322938,27.51515720175439,0.37477432816558576,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-232,-0.05265892002734108,1178.2689676482953,1151.7625057823254,1244.9133772041282,1245.2407794332655,26.506461865969868,0.32740222913730577,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-067,-0.1183321941216678,1178.2689676482953,1150.251969729645,1244.9133772041282,1245.3086840060384,28.016997918650304,0.3953068019102375,False,True,False,False,candidate_isotope_or_adduct
FT-056,FT-114,-0.16760082023239917,1178.2689676482953,1151.256806499619,1244.9133772041282,1245.2813146104488,27.01216114867634,0.3679374063206069,False,True,False,False,candidate_isotope_or_adduct
FT-133,FT-241,0.4935064935064935,1088.3554957275571,1083.3479141235127,1455.6188085752144,1473.3785589320328,5.00758160404439,17.75975035681836,False,True,False,False,candidate_isotope_or_adduct
FT-133,FT-244,0.5380177717019823,1088.3554957275571,1083.0144831519058,1455.6188085752144,1455.407052190095,5.341012575651348,0.21175638511931538,False,True,False,False,candidate_isotope_or_adduct
FT-133,FT-240,0.5088174982911825,1088.3554957275571,1083.3466638903149,1455.6188085752144,1455.299982043751,5.008831837242269,0.3188265314634009,False,True,False,False,candidate_isotope_or_adduct
FT-133,FT-127,0.8909090909090909,1088.3554957275571,1089.3621822179891,1455.6188085752144,1455.0379438086263,1.0066864904320028,0.5808647665880926,False,True,False,False,candidate_isotope_or_adduct
FT-133,FT-123,0.8733287764866712,1088.3554957275571,1089.0265712685955,1455.6188085752144,1455.280496632148,0.6710755410383626,0.338311943066401,False,True,False,False,candidate_isotope_or_adduct
FT-203,FT-236,0.82838004101162,1033.9851251097311,1034.9898999251243,1419.5994173936797,1419.3602150227453,1.004774815393148,0.23920237093443575,False,True,False,False,candidate_isotope_or_adduct
FT-203,FT-124,-0.37060833902939166,1033.9851251097311,1039.6588042265028,1419.5994173936797,1419.321667147817,5.673679116771609,0.2777502458627623,False,True,False,False,candidate_isotope_or_adduct
FT-203,FT-204,0.35362952836637046,1033.9851251097311,1033.9838278235356,1419.5994173936797,1455.7532616121457,0.0012972861954949622,36.15384421846602,True,False,False,False,candidate_isomer
FT-203,FT-212,0.8300751879699249,1033.9851251097311,1034.6524894655838,1419.5994173936797,1419.5355960078075,0.6673643558526692,0.06382138587218833,False,True,False,False,candidate_isotope_or_adduct
FT-203,FT-130,-0.5025563909774436,1033.9851251097311,1040.3294064561312,1419.5994173936797,1419.1001653827748,6.3442813464000665,0.499252010904911,False,True,False,False,candidate_isotope_or_adduct
FT-203,FT-137,-0.43548872180451126,1033.9851251097311,1039.9948749944976,1419.5994173936797,1419.220544280622,6.0097498847665065,0.37887311305757976,False,True,False,False,candidate_isotope_or_adduct
FT-023,FT-018,0.899166097060834,1373.9225103480585,1372.9191123009864,980.4212867734888,980.422438027575,1.0033980470720962,0.0011512540862668175,False,True,False,False,candidate_isotope_or_adduct
FT-050,FT-229,-0.033984962406015035,1004.669623849698,975.1420796493152,1156.3925786840523,1174.724661855747,29.527544200382863,18.33208317169465,False,True,False,False,candidate_isotope_or_adduct
FT-050,FT-221,0.950786056049214,1004.669623849698,1005.6756059707232,1156.3925786840523,1156.2008704897985,1.005982121025113,0.19170819425380614,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-050,FT-230,0.032207792207792206,1004.669623849698,975.6477809466752,1156.3925786840523,1174.6013930519584,29.021842903022844,18.208814367906143,False,True,False,False,candidate_isotope_or_adduct
FT-050,FT-048,0.6105536568694463,1004.669623849698,995.6559728029966,1156.3925786840523,1136.486651444235,9.013651046701398,19.9059272398174,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-049,-0.2552563226247437,1077.205728818574,1097.2225774589213,1164.9081193819106,1176.9292956095635,20.016848640347234,12.021176227652859,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-055,0.6115926179084074,1077.205728818574,1105.7327676680493,1164.9081193819106,1180.3586166880116,28.527038849475275,15.450497306100942,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-195,0.7295693779904306,1077.205728818574,1077.708774786632,1164.9081193819106,1164.8240522057135,0.5030459680579042,0.08406717619709525,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-080,0.30293916609706084,1077.205728818574,1077.2019763854523,1164.9081193819106,1212.614388815364,0.0037524331216900464,47.70626943345337,True,False,False,False,candidate_isomer
FT-078,FT-193,0.11450444292549555,1077.205728818574,1068.7043278235449,1164.9081193819106,1173.5611587867572,8.501400995029144,8.653039404846595,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-075,0.605933014354067,1077.205728818574,1076.704086348371,1164.9081193819106,1165.0016465840235,0.5016424702030235,0.09352720211290944,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-194,0.5943677375256322,1077.205728818574,1106.736189796707,1164.9081193819106,1180.3607794138811,29.53046097813308,15.452660031970481,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-053,-0.22704032809295968,1077.205728818574,1097.723992703951,1164.9081193819106,1176.67239430599,20.518263885376882,11.764274924079473,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-192,0.058619275461380724,1077.205728818574,1068.7037715820934,1164.9081193819106,1157.8147203461158,8.50195723648062,7.093399035794846,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-220,-0.23718386876281614,1077.205728818574,1098.2292261588002,1164.9081193819106,1176.4712324222012,21.023497340226186,11.563113040290546,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-052,0.1629801777170198,1077.205728818574,1069.2070748658969,1164.9081193819106,1173.5811959662594,7.998653952677159,8.673076584348792,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-249,0.019384825700615175,1077.205728818574,1069.709184439815,1164.9081193819106,1158.0681524278946,7.4965443787589265,6.839966954016063,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-054,0.4616267942583732,1077.205728818574,1106.2349666883931,1164.9081193819106,1180.403233758563,29.0292378698191,15.495114376652282,False,True,False,False,candidate_isotope_or_adduct
FT-078,FT-250,0.1279835953520164,1077.205728818574,1069.708344315076,1164.9081193819106,1173.681223284433,7.497384503498097,8.77310390252228,False,True,False,False,candidate_isotope_or_adduct
FT-178,FT-022,0.8231305536568695,1455.998949997305,1454.994982263801,1013.726434598975,1013.8599853437128,1.0039677335041688,0.1335507447378177,False,True,False,False,candidate_isotope_or_adduct
FT-102,FT-103,-0.03751196172248804,1295.3371125063638,1295.3340005034854,1284.5115125888428,1325.9263584717098,0.0031120028784243914,41.414845882866985,True,False,False,False,candidate_isomer
FT-233,FT-057,0.7795488721804511,1179.778005634704,1179.2722036799555,1244.6512806591527,1244.832670568563,0.5058019547484491,0.18138990941019983,False,True,False,False,candidate_isotope_or_adduct
FT-233,FT-074,0.7751196172248804,1179.778005634704,1178.7694962544108,1244.6512806591527,1244.8608776216845,1.0085093802931624,0.20959696253180482,False,True,False,False,candidate_isotope_or_adduct
FT-233,FT-070,-0.25878332194121667,1179.778005634704,1150.753810446541,1244.6512806591527,1245.2881515322938,29.02419518816305,0.6368708731411061,False,True,False,False,candidate_isotope_or_adduct
FT-233,FT-232,-0.1923444976076555,1179.778005634704,1151.7625057823254,1244.6512806591527,1245.2407794332655,28.015499852378525,0.5894987741128261,False,True,False,False,candidate_isotope_or_adduct
FT-233,FT-067,-0.2686807928913192,1179.778005634704,1150.251969729645,1244.6512806591527,1245.3086840060384,29.52603590505896,0.6574033468857579,False,True,False,False,candidate_isotope_or_adduct
FT-233,FT-114,-0.287053998632946,1179.778005634704,1151.256806499619,1244.6512806591527,1245.2813146104488,28.521199135085,0.6300339512961273,False,True,False,False,candidate_isotope_or_adduct
FT-182,FT-039,0.902611073137389,1026.1932694786867,1024.6867091528734,1095.4661545958722,1095.258554693031,1.506560325813325,0.20759990284113883,False,True,False,False,candidate_isotope_or_adduct
FT-182,FT-041,0.8955297334244703,1026.1932694786867,1025.1883020825835,1095.4661545958722,1095.323555128769,1.0049673961032113,0.1425994671033095,False,True,False,False,candidate_isotope_or_adduct
FT-182,FT-037,0.8719343814080657,1026.1932694786867,1025.6898265569414,1095.4661545958722,1095.46453629439,0.503442921745318,0.0016183014822672703,False,True,False,False,candidate_isotope_or_adduct
FT-182,FT-042,0.6001367053998633,1026.1932694786867,1025.1886386302892,1095.4661545958722,1107.3546178711229,1.0046308483974826,11.888463275250615,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-055,-0.4644155844155844,1097.2225774589213,1105.7327676680493,1176.9292956095635,1180.3586166880116,8.51019020912804,3.4293210784480834,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-195,-0.3288311688311688,1097.2225774589213,1077.708774786632,1176.9292956095635,1164.8240522057135,19.51380267228933,12.105243403849954,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-193,-0.20295283663704716,1097.2225774589213,1068.7043278235449,1176.9292956095635,1173.5611587867572,28.518249635376378,3.368136822806264,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-075,-0.28740943267259056,1097.2225774589213,1076.704086348371,1176.9292956095635,1165.0016465840235,20.518491110550258,11.92764902553995,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-194,-0.5149145591250854,1097.2225774589213,1106.736189796707,1176.9292956095635,1180.3607794138811,9.513612337785844,3.4314838043176223,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-053,0.922077922077922,1097.2225774589213,1097.723992703951,1176.9292956095635,1176.67239430599,0.5014152450296478,0.25690130357338603,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-192,-0.07625427204374573,1097.2225774589213,1068.7037715820934,1176.9292956095635,1157.8147203461158,28.518805876827855,19.114575263447705,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-220,0.9240464798359536,1097.2225774589213,1098.2292261588002,1176.9292956095635,1176.4712324222012,1.0066486998789514,0.45806318736231333,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-052,-0.2542173615857826,1097.2225774589213,1069.2070748658969,1176.9292956095635,1173.5811959662594,28.015502593024394,3.3480996433040673,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-249,-0.10936431989063568,1097.2225774589213,1069.709184439815,1176.9292956095635,1158.0681524278946,27.51339301910616,18.861143181668922,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-054,-0.5637457279562542,1097.2225774589213,1106.2349666883931,1176.9292956095635,1180.403233758563,9.012389229471864,3.473938148999423,False,True,False,False,candidate_isotope_or_adduct
FT-049,FT-250,-0.2013943950786056,1097.2225774589213,1069.708344315076,1176.9292956095635,1173.681223284433,27.51423314384533,3.248072325130579,False,True,False,False,candidate_isotope_or_adduct
FT-055,FT-195,0.5408065618591934,1105.7327676680493,1077.708774786632,1180.3586166880116,1164.8240522057135,28.02399288141737,15.534564482298038,False,True,False,False,candidate_isotope_or_adduct
FT-055,FT-075,0.4944360902255639,1105.7327676680493,1076.704086348371,1180.3586166880116,1165.0016465840235,29.0286813196783,15.356970103988033,False,True,False,False,candidate_isotope_or_adduct
FT-055,FT-194,0.8205878332194122,1105.7327676680493,1106.736189796707,1180.3586166880116,1180.3607794138811,1.0034221286578031,0.0021627258695389173,False,True,False,False,candidate_isotope_or_adduct
FT-055,FT-053,-0.42034176349965824,1105.7327676680493,1097.723992703951,1180.3586166880116,1176.67239430599,8.008774964098393,3.6862223820214695,False,True,False,False,candidate_isotope_or_adduct
FT-055,FT-220,-0.4407928913192071,1105.7327676680493,1098.2292261588002,1180.3586166880116,1176.4712324222012,7.503541509249089,3.8873842658103968,False,True,False,False,candidate_isotope_or_adduct
FT-055,FT-054,0.8423513328776486,1105.7327676680493,1106.2349666883931,1180.3586166880116,1180.403233758563,0.5021990203438236,0.044617070551339566,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-077,0.13561175666438824,1077.708774786632,1077.705946239623,1164.8240522057135,1212.451251396288,0.002828547008903115,47.6271991905744,True,False,False,False,candidate_isomer
FT-195,FT-193,-0.0803280929596719,1077.708774786632,1068.7043278235449,1164.8240522057135,1173.5611587867572,9.004446963087048,8.73710658104369,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-075,0.7132467532467532,1077.708774786632,1076.704086348371,1164.8240522057135,1165.0016465840235,1.0046884382609278,0.17759437831000469,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-194,0.46838004101161995,1077.708774786632,1106.736189796707,1164.8240522057135,1180.3607794138811,29.027415010075174,15.536727208167576,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-053,-0.29298701298701296,1077.708774786632,1097.723992703951,1164.8240522057135,1176.67239430599,20.015217917318978,11.848342100276568,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-192,-0.036035543403964455,1077.708774786632,1068.7037715820934,1164.8240522057135,1157.8147203461158,9.005003204538525,7.009331859597751,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-220,-0.2827887901572112,1077.708774786632,1098.2292261588002,1164.8240522057135,1176.4712324222012,20.52045137216828,11.64718021648764,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-052,0.0004101161995898838,1077.708774786632,1069.2070748658969,1164.8240522057135,1173.5811959662594,8.501699920735064,8.757143760545887,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-249,-0.17588516746411484,1077.708774786632,1069.709184439815,1164.8240522057135,1158.0681524278946,7.999590346816831,6.755899777818968,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-054,0.41845522898154475,1077.708774786632,1106.2349666883931,1164.8240522057135,1180.403233758563,28.526191901761194,15.579181552849377,False,True,False,False,candidate_isotope_or_adduct
FT-195,FT-250,-0.07149692412850307,1077.708774786632,1069.708344315076,1164.8240522057135,1173.681223284433,8.000430471556001,8.857171078719375,False,True,False,False,candidate_isotope_or_adduct
FT-062,FT-080,0.7487901572112099,1078.713769906068,1077.2019763854523,1212.1759527027516,1212.614388815364,1.5117935206155835,0.43843611261240767,False,True,False,False,candidate_isotope_or_adduct
FT-062,FT-077,0.7717293233082707,1078.713769906068,1077.705946239623,1212.1759527027516,1212.451251396288,1.0078236664448923,0.2752986935363424,False,True,False,False,candidate_isotope_or_adduct
FT-062,FT-058,0.7888174982911825,1078.713769906068,1078.208562682587,1212.1759527027516,1212.3710107648494,0.5052072234809657,0.1950580620978144,False,True,False,False,candidate_isotope_or_adduct
FT-062,FT-222,0.7098291182501709,1078.713769906068,1087.6997012829654,1212.1759527027516,1212.1840644998792,8.985931376897497,0.008111797127639875,False,True,False,False,candidate_isotope_or_adduct
FT-062,FT-223,0.573151059466849,1078.713769906068,1088.2006657983875,1212.1759527027516,1212.1002271969037,9.48689589231958,0.07572550584791315,False,True,False,False,candidate_isotope_or_adduct
