sample,FT-145,FT-015,FT-174,FT-188,FT-028,FT-156,FT-217,FT-146,FT-172,FT-089,FT-079,FT-002,FT-006,FT-005,FT-051,FT-004,FT-168,FT-040,FT-245,FT-243,FT-238,FT-110,FT-202,FT-060,FT-069,FT-095,FT-225,FT-066,FT-159,FT-206,FT-043,FT-038,FT-115,FT-158,FT-046,FT-161,FT-063,FT-101,FT-200,FT-105,FT-155,FT-072,FT-186,FT-076,FT-056,FT-133,FT-203,FT-023,FT-050,FT-018,FT-078,FT-178,FT-102,FT-233
20241106-297-Dunn-10,6.886641809230594,7.681341946706533,2.2053519390860994,4.759731436959218,6.666968144704746,7.622667708728176,4.5733207837598515,5.457626412011993,0.0,7.669938073779538,4.819896312985103,5.930527414122044,8.2836047271065,9.083304985598984,5.010800903328564,7.093563626473282,8.26833111394755,6.782997804148822,4.667420241469213,5.413583392471226,3.737256763734653,8.071782813230739,5.352602209712629,6.213231728196166,6.812581045620375,7.817312393580102,4.610079279085553,7.2585790556277185,6.772324903413796,5.32797453964584,8.19129156263271,6.220554143772811,4.692041534632594,6.917261807274338,8.845517674832376,7.749189580072806,7.173363706555059,10.782008297913894,4.310629945126195,10.698793451433371,6.747594630362903,4.835335311765447,4.300272365719879,10.131248780573207,7.981152646551364,6.965141899689456,7.693791312716735,7.467848416030952,8.734973211792388,7.865600758176334,6.604309512465544,7.261978102314107,6.488361985280432,6.895355870465693
20241106-297-Dunn-3,6.724735741922078,7.5680149958861085,0.0,4.498536098426965,6.307717241916422,7.557378252898058,4.449673712925922,5.5811822363901085,2.9405567925650558,7.505325088227972,4.4696152455043885,7.191727060573477,9.501690295059825,10.235801396811127,5.016039445428618,8.437871511558994,8.334418989786405,6.7961221928214925,4.724828501326155,5.387700548490201,4.135168661845158,8.00332471979574,5.381850621751923,5.87070366885682,6.922342699523861,7.871875632546914,4.812545141762318,7.2143026433043325,6.633094625366589,5.389152810685121,8.171400811317447,6.200274375102102,4.812718455967558,6.9468806251261865,8.731788676360743,7.743844824139548,7.195885863348591,10.6124345589581,4.686784396179889,10.63744816164059,6.83373700437157,5.062049638065238,4.350820669689682,10.067389534022768,7.994574456704984,6.968139924786938,7.795171594800231,7.386010899384746,8.708223403755396,7.835406380120562,6.672120077295108,7.153226740394663,6.401373002820288,6.841277548330808
20241106-297-Dunn-16,6.765413901044774,7.576092669486779,3.1629923453686235,4.498528613086766,6.330786214333817,7.537867549253197,4.6192715228175505,5.545993613325396,5.882984885283192,7.508513175350548,4.660897827825345,6.764957266606313,9.05968545480235,9.84251176346094,5.007687170521022,8.028275466275982,8.50874678551642,6.842174115241698,4.705365631958469,5.390309447831119,4.12676305933978,8.099900163176706,5.435478155801969,6.064566710585145,6.7538454943692745,7.8354395004744735,4.61749800499508,7.197797431395688,6.932234664687809,5.389480802850497,8.200952856408222,6.345000519093839,4.79030304226936,7.193948253083935,8.832690435746173,8.019150754020584,7.229034988150921,10.605590610570914,4.642903746554587,10.604559924360505,6.859313013969919,4.954096632827117,4.309793533933426,10.059872879261459,8.048780170021884,6.856333675555202,7.766742439307688,7.652106545327381,8.709013581618471,8.06271858326174,6.6553047033427495,7.112988389692026,6.468102567592215,6.914982380902064
20241106-297-Dunn-22,6.84430533523928,7.512232532320147,0.0,4.485057148227025,5.9454710762606,7.552881952830859,4.5760261777463205,5.476257088942294,2.7813235573794244,7.482243198408472,4.534846034297202,7.125387917721901,9.42789520492897,10.197626797098792,4.979431883609939,8.36347960997566,8.373263841761537,6.856398799750769,4.599320907193223,5.364994144708648,4.361124320694691,8.096975391490904,5.341916144584037,6.056865823370351,6.798358138727631,7.792597265098173,4.040702414891922,7.323410121460561,6.621384779021171,5.373586780117188,8.197650320700903,6.263353257787909,4.87531176302844,6.894594987654987,8.795027208689257,7.748111125097422,7.208946268280941,10.61014041100663,4.4572009656528095,10.642035553809661,6.821632422673748,5.084473084540285,4.562590451641938,10.070963929055921,8.017370656715185,6.8898771714236755,7.855449520669095,7.3763231954090855,8.724669739783849,7.852280886331621,6.670771691515075,7.258939468006677,6.359812427723893,6.899914649679651
20241106-297-French-2,6.78228349849378,7.34862508177001,4.2252386382528355,4.533605316033052,6.405957072177613,7.6821066787153445,4.39388892342007,5.510744270231705,5.275058272881624,7.612349380473505,4.152174024148628,7.341838881948047,9.643217361826013,10.370024023002498,4.6328510277717925,8.548664433580967,8.291212805301656,6.481021632690123,3.7297190270260785,4.6738649913543595,3.892379516204645,7.874346546253048,5.088388744306539,5.8655422640378525,6.8135752340700595,7.776433621299313,4.265821470830446,7.154390492681993,7.141069403489823,5.145054021569326,8.282398646059232,5.913651466301432,4.495975162571116,6.774381758438119,8.87032744192561,7.60030229990417,7.143829532118083,10.647979327986857,5.270311806858535,10.676845857916465,6.962456351042662,4.860151288827196,3.2901636038196003,10.03861581916248,7.8306568633367135,7.104373770034846,7.538654210197249,7.389859567717353,8.87900681028296,7.799679078384804,6.6371586365010256,7.390298685243597,6.350993398375726,6.733324601628143
20241106-297-French-18,6.570299774617074,7.437958279170172,4.73728231211893,7.287552132223587,6.476236247709135,7.569820070286339,4.541437961874356,5.368528105475343,5.375366713272621,7.604043521046793,3.4391875763177655,7.5216157679402516,9.923002110988655,10.649457282542707,4.756605046755365,8.844119562137656,8.304837647431498,6.501549007050459,3.701981818537297,4.879667678994935,4.006598467319706,7.8570820511003,4.7914050103939205,5.560078928278716,6.6344679694046045,7.812886595793425,4.199671308833239,7.098032582004273,6.998022322150086,5.021927180076122,8.378273622008221,6.010020124732103,4.410552928332596,6.739268393772786,8.955714876562025,7.48611838502397,6.994818037537903,10.665753346816697,4.917760317427755,10.58624523679161,6.924126975379529,4.73424870958323,3.779044822019655,9.954454134414567,7.717537771576154,6.837333917945782,7.221488716621517,7.48377997552555,8.884439084777616,7.929555375555222,6.622334734150142,7.423906135313108,6.2939348440204075,6.568017580259805
20241106-297-French-25,6.648275084829653,7.34630496873877,4.913622161053849,4.381757986311876,6.455234963196052,7.698929704601521,4.3690482030026905,5.325482492322948,5.492538554484539,7.5607941721626615,4.440627384928734,7.469393708678153,9.72276745968366,10.456323488154005,4.695456496353272,8.704211064982305,8.31382990769972,6.592757124633799,4.178472106561964,4.836115132698336,4.0575003630253095,7.940624172901707,5.144018083844542,5.794749044463857,6.782683073861578,7.736567653347081,4.239606095222138,7.196768466740432,7.124114036148621,5.194763771082828,8.330385130314513,6.047356001448162,4.403081795599947,6.965326158625828,8.925303808146612,7.640609665548087,7.1482506924245985,10.610139576913276,5.063133070518781,10.57653555171319,6.964732911385447,4.50065645779685,3.7728130082070988,9.996911632005492,7.780047983410043,6.970098856065867,7.429644221560637,7.527834539062363,8.86896309030453,7.943721401323435,6.743172069870006,7.468830756116327,6.420196959455016,6.708325324415545
20241106-297-French-7,6.6084439462161635,7.35146006546545,4.81033597798971,4.481677871186514,6.546066310093876,7.615159175218461,4.7209597883254135,5.550626630414556,5.096248117611767,7.675568762054082,4.289838790466991,7.383105165149296,9.701094798984483,10.435557336838155,4.684078527189111,8.688142011762427,8.360401963380363,6.68607226523588,4.1835957590354615,5.131805517152766,4.322613173713661,7.905371195828377,4.949131975243062,5.858990249937423,6.701224264295024,7.811314423840518,3.6797479330894003,7.157985400388362,7.129559466212792,5.168447419206622,8.342092513647358,5.936837777174804,4.687212726388443,6.759966312400642,8.943415047240132,7.545366992158062,7.094802667728149,10.661306863214381,5.08619415195776,10.603250123319356,6.96728210441417,4.648358115729243,3.9497443623594743,9.977215318917612,7.723040429157256,6.848478319414936,7.361494674035782,7.500555278299622,8.889279869489334,7.92002752771886,6.683083397102432,7.544947107435559,6.3885282141946655,6.619724741699382
20241106-297-French-13,6.619568927617886,7.270613078353374,4.597824168682796,3.891188783376278,6.402184045727572,7.659692771785992,4.3597002110157534,5.312697778141069,5.4341524317965915,7.667064927321273,3.7557406663712265,7.3181506271202545,9.654522972897409,10.375894684312234,4.633462612319229,8.583190486717537,8.388042423085809,6.5193975128374655,3.3890092166971217,5.008195013094713,3.6675928173650894,7.800560485684066,5.021756068818928,5.8938033097765326,6.724026626256057,7.7562168076516835,3.7634313008605296,7.179129718701284,7.0711905710954035,5.0744161090047255,8.307348492687417,6.140681547671308,4.54765322434252,6.855032331084736,8.908750603052926,7.6978318871186255,7.185908963371634,10.667633597217481,4.882796468495446,10.606270947676114,7.058823867637291,4.550047754059283,3.3347568666528655,9.98463948330984,7.785453166883469,6.886997433345846,7.356625334287585,7.567240817912159,8.85766298241648,7.989540469283804,6.7025192892066405,7.403307041702366,6.378301999743429,6.75591391988167
20241106-297-French-16,6.655699732769035,7.238444389037737,4.346267097772567,3.9836282648984374,5.864443265951255,7.622314403348084,4.296966044513242,4.262582862506283,5.258133277637689,7.5917889037929145,4.34923602473616,7.38677461521767,9.688933606120697,10.392189198577851,4.776008075132413,8.595676012239132,8.365328309709739,6.546485046911623,4.123280525097381,4.96042922941356,3.7868126642129862,7.904388625960525,5.466833972322262,5.999212627559813,6.798414971427422,7.781234601616721,3.720826042250579,7.262681599825534,7.09981213294653,5.269395815183214,8.314450363124635,6.090398522447444,4.337086611543361,6.792764278068562,8.910991009707596,7.665370139300693,7.174077999279614,10.640884632176814,5.173216934593156,10.653793395348059,6.909849048781943,4.663402435977132,3.2660064955785413,10.002992960918851,7.8334629125633,7.053134687503876,7.588652737697362,7.4024790684660635,8.880546418629615,7.856194083162605,6.73543214255961,7.408467877091913,6.298940817656778,6.723498835106369
20241106-297-French-11,6.509804644906715,7.288435783871339,4.7216573582161985,4.232057529428403,6.446023690255972,7.648851557518053,4.3449582258745885,5.4100019675938,5.334823119910231,7.556370181182777,4.076393461056593,7.6693214339908975,9.979511139362241,10.63407859003981,4.6414712489273935,8.946899045664503,8.493680618843836,6.647568305685589,4.153869070752188,5.06794365998284,3.892080033879066,7.9065299206126936,5.049944393871322,5.754789361413242,6.720893457193273,7.756151437017504,3.705135743165706,7.2147518562420165,7.091421517080244,5.205647130315868,8.363812163955464,6.036838728818949,4.522286993091964,6.970500914246741,8.931436700164006,7.782218709372342,7.133519911989707,10.607839794972103,4.886216030863121,10.536803560780656,6.986455872445609,4.545314119666975,4.004105622642125,9.950963162429167,7.705731826124824,6.809879658002013,7.363479411815905,7.538991414338715,8.870663819147458,7.979895031692193,6.768868613508882,7.445773821479768,6.361333445154753,6.725959473338068
20241106-297-French-9,6.468308054510938,7.362100561036038,4.820660242667022,4.042651227005872,6.358749778655019,7.561880534290659,4.266959417851614,5.4253754655255895,5.33272730045481,7.63834162267456,4.336664514175365,7.516992307561767,9.8065627950162,10.520541429362204,4.394485051599778,8.677664430381764,8.456285072953238,6.570284056900148,3.9052325139627393,4.8552079908973935,3.7148936067084852,7.873012263235027,5.230180961178521,5.8767273797998065,6.734502564361111,7.728607598729904,4.26229815021842,7.163483561498814,7.125783137099455,5.305576807279918,8.367347867423138,6.068160437606115,4.337422671293469,7.052736549358441,8.930828334832132,7.849129016642551,7.133043801115534,10.663499937735182,4.657942594195099,10.576812087114298,7.02294042309835,4.645186096540739,4.0994536073656915,9.99414041540049,7.737493455926904,6.786029075472489,7.339986586551275,7.617135988631399,8.888957410850985,8.059235923870016,6.796102827394136,7.412610008130164,6.338308007330622,6.674929711681509
20241106-297-French-19,6.5488524639097045,7.386236278529751,4.5588266572987095,3.707941106097777,6.37464688771262,7.60182319837994,4.463323748714739,5.377717742598692,5.307710577648286,7.554847877007706,3.7899707686525965,7.371077080375753,9.702128322676039,10.45471636994301,4.692956156082167,8.663950285743049,8.423864699633432,6.617379727481157,3.7531269125580082,5.047001277874541,4.174637073612546,7.945033495356147,5.21699927439367,5.877192828370696,6.716975138681325,7.863318215367764,4.161034377352243,7.2062107042938255,7.08305732687803,5.391675868357036,8.292455317770958,6.080281559923388,4.687193029234009,6.870026193308435,8.992425495546444,7.790942538281608,7.187286745769318,10.661406548653495,4.791938666230818,10.58286902687878,6.9323318901169,4.595718716813159,4.066238151178647,9.984957981726655,7.7884296208961645,6.8413987212608385,7.415105919652476,7.482543875035684,8.935586387219903,7.876071900257086,6.661482317797433,7.336055320205958,6.430812579167105,6.793823509739257
20241106-297-French-20,6.587906215164061,7.252077033754364,4.557626577250865,3.3599053613525034,6.409704151897707,7.513116378682126,6.927015076259621,5.203379959121631,5.249842005950194,7.60666376886395,3.6691772822246254,7.341254146811523,9.633178099870687,10.35424910474782,4.68110921863045,8.593776972887612,8.405074520902838,6.514616005672384,4.0997181697893605,4.67315345071015,3.928838749306335,7.881049629252998,5.435924877698486,5.836865260884653,6.762473193127271,7.748097815768711,4.382308595204404,7.160214050465108,7.001189054857642,5.344085478270896,8.277758142553237,5.758406905865542,4.104596120648149,6.855080738827906,8.89047217475846,7.665450683757608,7.053706867804806,10.663062898713907,5.029403931895235,10.697343600247109,6.957620755393506,4.731077209721844,7.214547915833682,9.981575604415937,7.809756804597475,6.932859753576684,7.563978228530988,7.524814076407663,8.833113675248432,7.9013983799341245,6.678298203455903,7.293076245217456,6.345873173085697,6.69386925950501
20241106-297-French-6,6.582511460527034,7.30181325000799,4.46431238811944,3.8361287182077373,6.510216429581636,7.500103430988172,4.226070743268611,5.17734230822276,5.368609455397123,7.592239964202258,3.7366490203523193,7.520097365446259,9.807978648418938,10.521278480793217,4.86393067530796,8.755194278377388,8.423243401971416,6.650622669740878,4.334727681835405,5.022184202891902,4.1623891746416755,7.939058155270625,5.010888002596419,5.846361176324205,6.785087011604299,7.787459469113811,4.349002483371477,7.202641175660208,6.8577100590539795,5.359495111403709,8.344461641619057,6.171684127390394,4.584503315730457,6.908878438032933,8.919722704115586,7.753334959839583,7.120407284743936,10.699801848402485,4.475535514912493,10.614671129437864,6.915233041389126,4.5054161348413855,4.205053102658966,10.044773746204477,7.691844131550992,6.697910888605138,7.48867066940612,7.540992832734481,8.878239756107149,7.919802964062676,6.7659224046187765,7.377683366567763,6.364229711017525,6.644570908833078
20241106-297-French-15,6.464900291657243,7.337913814835561,4.428317001824279,4.067334068192768,6.373058212729519,7.524175349493461,4.437673422978375,5.2796501993040925,5.133356259997076,7.624963820237854,3.9566375885815597,7.4503294808904,9.70477778883132,10.500623526838073,4.673328221558494,8.659546911456863,8.382516105813103,6.567853758986833,4.166226145666464,5.097293520996077,4.33493719388793,7.921831286931835,5.306896698102284,5.770912173960312,6.781915966120391,7.7551240546074975,3.906707839666866,7.205291051909539,6.920521028933264,5.233733093980728,8.334316529635185,5.963385780207314,4.412427443615566,6.946793099634578,8.959673864722474,7.7528491777779625,7.08752197796737,10.718387101299793,4.653100589748482,10.631243341848602,6.921050559404526,4.8334217518173075,7.280122526453093,10.00185215912059,7.640139968340303,6.646549886895638,7.5038028633086045,7.4547147058517504,8.854336269424454,7.839433850956716,6.685300810369697,7.405843385252129,6.406315642400131,6.803929719348818
20241106-297-French-24,6.419154037323453,7.320383337217441,4.567142029345471,4.267033078006822,6.490568242116746,7.634735382548517,4.441371975551579,5.332789377732999,4.82132851348085,7.663632411312265,4.335490779038759,7.070908587950403,9.378190518809944,10.154388360976222,4.58235056305575,8.290472856700395,8.52000712079422,6.6393731500302,4.161123478583589,5.066119831524864,4.1141127992317905,7.982341727861069,5.299997642851161,5.891950175539072,6.857797086885594,7.833658463315822,4.404239931327512,7.2757227894050915,7.1383042879755605,5.435816232725736,8.453292809485673,6.097847229426621,4.677901034606772,7.117655000142329,9.034477473491107,7.899132079259699,7.183197026956172,10.722415688653339,4.841584647624375,10.614782123645123,7.05613412727862,4.703433133067805,4.301413033764748,10.043662543911795,7.808767117200791,6.748605147161007,7.506582348261139,7.580518088051393,8.972773684965075,8.016962249709541,6.797873663378064,7.4436939453518685,6.372809427039012,6.7592734615982195
20241106-297-French-14,6.6435770182079725,7.37389773052614,4.627670803662037,4.085827616598981,6.437456096439939,7.51797496315374,4.583413302166644,5.257013270122529,5.034120869402973,7.626323438220656,4.426546388092517,7.215646212714301,9.554986313072328,10.289358102744773,4.632262144046516,8.489396364833075,8.330052286602559,6.532886116584456,4.265685843601376,5.314272958063877,3.9690524450784697,7.899112670065888,5.507700999392845,5.784095947589359,6.768711395253979,7.828462492051134,4.568819058045255,7.166586905018874,6.897791433251528,5.480558764746702,8.37910856621683,5.9661631880412545,4.267096411366917,6.782253443618674,8.943644777931723,7.609603431669095,7.193909385401255,10.646236006610156,5.207463819221834,10.672236455290285,6.933246390176186,4.664069813520246,7.204271586674244,10.006490922742408,7.868596886742362,6.9042910481284006,7.664874703765991,7.316481727012811,8.880110977630657,7.802830646687489,6.713871426588759,7.392767081668963,6.4203773822679695,6.762665299648221
20241106-297-French-12,6.462494617306166,7.242005340959379,4.246090224470444,7.458491428737696,6.2709772893553986,7.5022597136016325,4.164543695282893,5.152591957806163,5.1251472826411275,7.628757885174867,3.8536448675785984,7.037728639121753,9.413823019466781,10.211813275923037,4.701076812680454,8.329578310453885,8.638082708303232,6.648180431525062,4.110080374517544,4.956586052247979,4.132055949841698,7.920286165610638,5.170479229499089,5.9072048158817925,6.75648091131978,7.816977205540699,3.8221118388570146,7.176289110164078,7.1442513970345525,5.056532590339867,8.335425812609866,6.017246784967346,4.617854173408753,7.215514683995373,8.915681331194142,8.043446934752616,7.126372056004435,10.708547183987148,4.618420890861905,10.620397552640352,7.086664491159728,4.76437192170346,7.246339777507308,10.046466591743313,7.695236590186601,6.712134082793132,7.50453016503296,7.650279196873564,8.844270057161795,8.07998146232912,6.679338633217869,7.401893567816636,6.437334177669906,6.7508548381259965
20241106-297-French-5,6.178304393730997,7.132477792094539,4.437389437450351,4.2588517478872605,6.03211943770538,7.482358348706373,4.407183460110952,4.31879639592693,5.288154825394536,7.648316536530184,4.400773320696377,6.921166280300523,9.238143785460796,10.008585692226841,4.9399995686817695,8.145903454512036,8.51058398844116,6.743617424491799,4.313473674288765,5.340090560370203,4.091434814917228,7.993104947405661,5.407265142058772,5.941922583395617,6.840003212487653,7.79903023066059,4.344028309058515,7.239139859229548,6.8654316721462285,5.63459402763519,8.42976013441423,5.929654010347343,4.6383239614267175,7.024001501904371,9.019420215583134,7.879504130092094,7.1829199637730845,10.754507771431475,4.767159624997292,10.670015901016425,7.0442643226691555,4.638097631405463,3.8822829647831374,10.029450643276899,7.796896233521184,6.735549825678835,7.643460495448687,7.46282877658556,8.962093509601047,7.9672325686999566,6.849566380796505,7.5485700873311075,6.510801688575028,6.86679682690478
20241106-297-French-21,6.3831572206273055,7.378015148279356,4.726117131301913,4.173386208624456,6.059648283080922,7.6071671831325975,4.551627693697264,5.317591518615581,5.423125640800633,7.510753930978966,4.032114026696166,7.5970452076645705,9.850766001814177,10.515979330831767,4.935439583883859,8.820460689665897,8.45057402837794,6.598744895381201,4.382856064868397,5.25692422761353,3.9195304834203997,8.013015047623552,5.319925198179196,5.929717573701438,6.854575812622566,7.828609281188761,4.289295775004472,7.221957626452556,6.877204560458331,5.417728504061681,8.442088756359466,6.003034607747745,4.96194186820718,7.01926517107043,8.921024376581354,7.860997120691354,7.18709059726613,10.645183596910067,4.812976504273117,10.519268211202268,7.0005485156597,4.904909699537942,4.264537215814496,9.987732544788965,7.786993394257663,6.743066630022665,7.6553080996194955,7.580664346732722,8.8685750239558,8.016558469284831,6.79730873807712,7.475882161844175,6.480799007153985,6.736709100580387
20241106-297-French-10,6.61457246966756,7.292948386222015,4.474719331600587,4.015941965278566,6.372502257430454,7.650326180474494,4.096235057512761,5.37878169813922,5.067475153237617,7.622739458432698,4.544095700949959,7.2438749154782665,9.532683339050577,10.318822247417843,4.720420051517856,8.44710369398659,8.362156165172959,6.559308085367675,4.348290756787566,5.271918611988961,4.283036398042979,7.950007701362739,5.5394351735569805,5.836828927258317,6.7639231439216525,7.765546929765517,4.078910464197214,7.167352774083737,6.737980151367422,5.462605045670843,8.373460065117472,6.0770292507419486,4.005367459106506,6.946213762266039,8.954229630202283,7.739906458415956,7.234181886713158,10.722064794188828,4.914496934600032,10.66943051991741,6.904375812615718,4.852467573072106,3.875374504323023,10.067113927195592,7.818417817939481,6.76038651242989,7.76161312896252,7.365064518030137,8.900044698064706,7.770550837689934,6.760027507825799,7.382043918444496,6.45609185622374,6.798375032596664
20241106-297-French-17,6.633514006241768,7.25150136810032,4.62520352008052,4.153903712328742,6.413556519125497,7.553424834294189,3.8707153963594925,5.3318642131953675,5.093294180966873,7.445350599819959,4.39743344559134,7.537661594005068,9.809079273790001,10.535285155241237,4.414803845811614,8.78886837624407,8.474886181451717,6.709590657224968,4.322123770589531,5.297403316553155,4.014032582733284,7.9447062014956025,5.664201813234778,5.884319500527145,6.802628516857668,7.754828753647155,4.3106196148094345,7.260093874128797,6.876746699515827,5.457640605807296,8.367556139832622,5.785688459279995,4.552772848185599,7.053534044899959,8.932394226357758,7.906497930477006,7.170953335827167,10.589211904418743,4.829287256806667,10.6128744929962,6.7745069500673525,4.808155375471456,7.2176242797789465,10.009501057263762,7.808588244193968,6.889680056524878,7.782585114434452,7.52409030322053,8.8855975653936,7.9229611611862625,6.675771055391413,7.334129632729344,6.420802532831959,6.781338568441448
20241106-297-French-8,6.675142405764581,7.321966251227839,4.279282404601872,4.138404456595265,6.583525530364153,7.576977970791332,4.413151917483557,5.512694795418361,5.385093079325763,7.438266989952927,4.393941571106534,7.392568110973653,9.710131973502243,10.409021984768053,4.804640529849414,8.676060436979668,8.411931229345374,6.653215210501769,4.694257053120492,5.163145445161351,3.911373093664831,7.941572694097692,5.5212283704591485,5.957429591563134,6.8696623556631415,7.797512843379214,4.190808436021318,7.28703281077023,6.74815138211562,5.565818062666042,8.318092568397564,6.096494326383407,4.754440186709778,6.980866361113019,8.929240071242823,7.785197467943261,7.225863821925313,10.623941617818197,4.7902477767323175,10.596247185195834,6.866507106114631,4.933269965910495,4.049558752799768,10.057468691844651,7.860359163670208,6.85007405123178,7.773297789540546,7.442031913958521,8.868896450942716,7.900973128263258,6.717978589794745,7.473037160771371,6.499492733713866,6.7715021378038855
20241106-297-French-1,6.607112199050607,7.348828656441089,4.526653151886044,4.28426131372949,6.456590963112848,7.5161521893513425,4.228510798355661,5.372140587336868,5.222786181002042,7.567030832720767,3.767007850144826,7.313901018071082,9.696637070476422,10.432883838378034,4.648231531300423,8.668096769515524,8.432077355147527,6.568759775343486,4.501970236055077,5.268343769627726,4.057720469893169,7.947146495387619,5.310331256826454,5.754761500200256,6.709734940074794,7.721778432499989,4.317598156300362,7.201217774081466,6.8309164408700065,5.388365490851659,8.287981954828506,6.017962529934053,4.720784466085048,7.006375232933271,8.880758955117969,7.790091839448612,7.117436867296084,10.648870934356369,4.801200383995188,10.656000435668105,6.851969632965848,4.756274170360058,3.596650305074802,10.02781049126751,7.859662892594514,6.748193352452138,7.6789166307591765,7.5634786136919105,8.81796961221096,8.031723745903879,6.712811323422068,7.323356861312874,6.339833709993002,6.781339693564253
20241106-297-French-4,6.747783490517938,7.379155534484404,4.711859025721275,7.445913420544173,6.533946564137851,7.591282297272177,4.429843199471254,5.562513115172706,5.087969435476445,7.4511541322110455,4.442478732240882,7.223044303320625,9.549772663509954,10.342774740993024,4.817103120175799,8.511031685063367,8.413725964103707,6.756559533631038,4.645508728701735,5.440911484926301,4.156253018730753,8.058933464426433,5.603033958785516,6.0019775628544725,6.759026987758895,7.720701323964007,4.45847063527108,7.205269145124198,6.706896127516369,5.6319321015132795,8.34919273459707,6.133099012137138,4.730107600253998,7.1123728497781,8.925261666101674,7.85022439963301,7.173487766929177,10.570508132147497,4.829593640462964,10.596307897557654,6.83245553002748,4.705739262305041,4.249567730043458,10.028652035946937,7.844087980457261,6.901986918060544,7.874435482439886,7.50259109617561,8.877509487871887,7.9319110474514245,6.837703111583599,7.474278852033038,6.376468134782265,6.811216259885676
20241106-297-French-26,6.624879868546909,7.155948280605498,4.433827004212382,3.5974876499631074,6.3932777949247654,7.541095416723682,4.431639015860978,5.2421439471351094,4.994136083280707,7.548158850146581,3.9217690558946057,7.301646580858747,9.609596904120387,10.34878911648198,4.557232037632735,8.496908478029738,8.395118779556288,6.481117972536774,4.65761034570704,5.255466053313335,3.890564176227707,7.952431409785592,5.559581377661698,5.917069136378717,6.701038857651162,7.731073800083971,4.196330968697677,7.257262442187646,6.622235942261992,5.402952530242542,8.3387765443518,5.862992647519292,4.37333947909082,7.042362900451009,8.924119580759745,7.8670038187243225,7.125212168360952,10.73440883546294,4.834776895638678,10.657131007590039,6.830687494116809,4.291971324097155,3.5593480715743926,10.061022593365621,7.844646893680782,6.657264832208745,7.749067979331269,7.43757256217917,8.907161849754239,7.866062977739409,6.739207858957419,7.341924287200307,6.40752941372187,6.789803372339396
20241106-297-LMU-8,7.396492283070486,7.537579288573646,4.998074273973757,4.3493803607287145,6.243055540723987,7.561775131092901,4.8921361703448625,5.586526712252079,3.118092076120324,7.802397275858074,4.023604170538691,7.098641258165078,9.514756957232018,10.296523056870079,4.828394145540157,8.447314010477651,8.37624260955363,6.600924463914551,4.35795914678737,4.8617088041496475,4.4790207234417485,7.998017321375334,4.944125260587951,5.87475456987462,6.744989195616244,7.877186490176856,3.1741356305669393,7.177944940558375,7.197038798839277,4.49126567083313,7.792679564691012,5.901925601662284,5.297017989813085,6.822913052358921,8.376733236247604,7.594935046862748,7.08188070498798,10.764854686431084,4.794887824011447,10.710908439387087,7.022003394771335,4.62960246170827,4.275822072892979,9.909618019129805,7.865766430592351,7.761934557169683,7.332647225740238,7.345690734724885,8.270676879567091,7.801522079483894,6.564185789873619,7.133991010235986,6.090227101577823,6.837578117163547
20241106-297-LMU-26,7.358281073629148,7.615994178886722,0.0,4.638667094264033,6.228999523954146,7.579687308133304,5.377732796683,5.368655719444015,1.490227641246193,7.66859097642058,2.604219675331477,7.299127733942349,9.585378605730568,10.387949003253729,4.315330034626688,8.52547969951198,8.379907263365341,6.655366022293187,4.531245151607292,5.002009532520763,4.446076796035016,8.027549946074764,4.92999231249052,6.076869643318678,6.8042714684165295,7.887069688514427,3.60090123961939,7.3000836948856955,7.102644069944075,5.070679495658913,7.790482299959741,5.919931623622963,4.959002847008488,6.816848086436139,8.432922540723014,7.69109060222746,7.206925778058504,10.672318811423931,4.654854180343771,10.691236929944365,6.97677360583569,4.9421463072745855,3.688478352497762,9.96561435181458,7.900648379750343,7.589479312604137,7.410388921186209,7.373302938033555,8.38014834085717,7.834208961372697,6.587695419531077,7.230464848028637,6.175546718801808,6.7853354207177405
20241106-297-LMU-24,7.27028921112753,7.621600938924095,0.0,4.103522495935969,6.25762842656722,7.605808817022451,5.118482718761281,5.479102354418864,2.677342827855297,7.66511986943142,3.5597547873390556,7.148096957119254,9.429833055801929,10.21064224708534,4.658376362886575,8.38502355303905,8.427817201859401,6.777761622964453,4.691088646964982,4.868073733583671,4.628432466160863,8.05137811178308,5.04073647441955,6.0129668586669665,6.6931578268673535,7.892695735047962,3.5047333627161055,7.231484191118408,7.171638759614155,4.987158035752196,7.825359037326948,6.1751282399088625,5.065309296110893,6.924284071446572,8.434299684957342,7.717635050580851,7.158535317297395,10.755385779097004,4.717033647153219,10.679728002551903,7.051262928896568,4.227073905249255,4.31955720240133,9.916425525407272,7.815051272949345,7.534625642922167,7.312648606175577,7.427946134900985,8.368014241997557,7.957572327335754,6.619222410337335,7.251310078662802,6.252057147765384,6.815876122231587
