feature,qc_mean_intensity,qc_std_intensity,qc_cv_pct,qc_log_sd,qc_detection_rate,Dunn_mean_intensity,Dunn_std_intensity,Dunn_cv_pct,Dunn_log_sd,Dunn_detection_rate,French_mean_intensity,French_std_intensity,French_cv_pct,French_log_sd,French_detection_rate,LMU_mean_intensity,LMU_std_intensity,LMU_cv_pct,LMU_log_sd,LMU_detection_rate,bio_cv_pct_median,bio_cv_pct_max,bio_log_sd_median,bio_detection_rate_median,bio_detection_rate_min,d_ratio_cv,d_ratio_log,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std,detection_rate__Dunn,detection_rate__French,detection_rate__LMU,blank_mean_intensity,blank_detection_rate,qc_mean_intensity_cont,bio_mean_intensity,blank_to_qc_ratio,blank_to_bio_ratio,blank_dominant_flag,carryover_spearman_rho,n_blank_contexts,bio_detection_rate_max,passes_mz_500,passes_qc_cv_30,passes_detection_70_any_class,passes_detection_70_all_classes,blank_dominant_veto,potential_carryover_flag,retained_main,retained_high_confidence,exclusion_reason
FT-046,6610.777976966396,882.4985701415895,13.349390543993996,0.13698114873580447,1.0,6917.041036523019,1029.6813517947776,14.88615357864591,0.14775407658157283,1.0,7712.581031773899,751.1978769822063,9.739902555155783,0.09684001659269682,1.0,4497.696904549683,660.8527451943933,14.693136492276794,0.14963272383291795,1.0,14.693136492276794,14.88615357864591,0.14775407658157283,1.0,1.0,0.9085460106499986,0.9270887944684166,1004.1671268211272,1004.2261217749128,1004.1153691754812,0.0293680548858246,1156.358765017695,1178.0238250061675,1158.835709078045,1153.6774251130128,1138.0932935777616,1.2480085387190163,1.0,1.0,1.0,0.0,0.0,5583.736964527925,6382.624485196641,0.0001790594626661,0.0001566508184055,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-161,2252.563161035589,320.3131827392607,14.21994234301517,0.15300226476552495,1.0,2289.2257960955617,420.4224160972272,18.365266406410747,0.17124685018169145,1.0,2404.156180008782,392.6592100237592,16.332516717874995,0.1649602797032179,1.0,2394.185734845982,383.955309576996,16.03698927734593,0.15959729489675437,1.0,16.332516717874995,18.365266406410747,0.1649602797032179,1.0,1.0,0.8706522447610456,0.9275097316808218,1255.783773964013,1255.857464327852,1255.718137993478,0.0376269232141806,1499.2176641397284,1516.2742759870457,1501.9539524350391,1496.516673083489,1484.1305376135774,1.3130847980307403,1.0,1.0,1.0,0.0,0.0,2261.558763434563,2361.594763048152,0.0004419774708887,0.0004232634456151,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-063,1353.3149118790946,183.8754122947832,13.587038070796833,0.1470859695382142,1.0,1403.740408274534,220.23408296643822,15.689089070047368,0.15844014845996326,1.0,1292.5027699691805,162.33883923725097,12.560038013777092,0.12666216545658773,1.0,1273.2629893831324,228.5484794232739,17.949825081619668,0.17467946867666256,1.0,15.689089070047368,17.949825081619668,0.15844014845996326,1.0,1.0,0.8660182888971139,0.9283377412094626,1149.7527620467906,1149.8187882192658,1149.690158497745,0.032753424332895,1199.627733531914,1211.340092005355,1201.7405156059112,1197.2342172171689,1184.739180146977,1.1315627824245194,1.0,1.0,1.0,0.0,0.0,1224.2201682630816,1324.1886172983866,0.0008161798392672,0.0007546095604402,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-101,45626.17676693369,4279.033789591016,9.378462305638827,0.09102140528646145,1.0,45557.49099681806,4420.148442554461,9.702352666575042,0.09737031856704914,1.0,43120.127373938994,2960.1820920723767,6.8649660201640685,0.06866352877885512,1.0,44610.31605518913,4225.289315579831,9.471552074082068,0.09736926272243067,1.0,9.471552074082068,9.702352666575042,0.09736926272243067,1.0,1.0,0.9901716458173765,0.9348063520408388,1222.7800653728018,1222.853415898867,1222.7169146828526,0.0354924396049877,1300.021420828775,1340.6451712215658,1302.407113605227,1297.540546705481,1283.5628868551817,1.204843434452595,1.0,1.0,1.0,0.0,0.0,43239.0845382071,44443.59222875214,2.3126689290267146e-05,2.2499925184443003e-05,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-200,128.16086591180053,38.031503265032036,29.67481765549639,0.28635423227854145,1.0,112.08920837006771,35.737109706901926,31.882738959948938,0.30571548885347327,1.0,132.16427975693648,30.004812585437374,22.702664169637416,0.2281400024537738,1.0,84.36630293131853,23.53272136508822,27.893507890521047,0.3063415606593952,1.0,27.893507890521047,31.882738959948938,0.30571548885347327,1.0,1.0,1.0638610881057624,0.9366690361435646,1039.6606356714726,1039.7152117448236,1039.609987920612,0.0285971293977563,1386.5689310879638,1396.528175354006,1389.322205274966,1383.8648933908498,1377.2603266789347,1.358794537316638,1.0,1.0,1.0,0.0,0.0,118.20702815776716,109.5721996947653,0.0083887671344052,0.0090438645768149,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-105,43569.556183615,4508.197218448666,10.347126786074636,0.10267746226818937,1.0,43079.30368149134,4733.557043407208,10.988007323435314,0.10869063121957741,1.0,41117.41663917922,3427.6542600338134,8.336258792989762,0.08356090549491953,1.0,42261.01480804069,4771.840521568528,11.291353374364842,0.11245542879962815,1.0,10.988007323435314,11.291353374364842,0.10869063121957741,1.0,1.0,0.9416745440282149,0.9446762900912756,1222.2792600253013,1222.3523829534292,1222.2154645351295,0.0356384043734069,1300.11549170832,1340.2901754940272,1302.463122605168,1297.468351311746,1283.18202748018,1.2617595384120577,1.0,1.0,1.0,0.0,0.0,41415.38659143461,42164.30907630359,2.4145032493172924e-05,2.3716178581553155e-05,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-155,1038.9695002714582,163.279629059216,15.71553630944459,0.15641040664250366,1.0,1009.7221976645932,157.85608072607192,15.633614977582987,0.16427655675620917,1.0,1030.8070125145923,135.40441370882255,13.135767613620665,0.13873927886818127,1.0,997.7027006819925,143.62022611258183,14.395092447320067,0.1670527753153103,1.0,14.395092447320067,15.633614977582987,0.16427655675620917,1.0,1.0,1.0917287517920977,0.9521164171624373,1266.2831822007336,1266.3496637437588,1266.2194012278928,0.0351803559518064,1499.1248349190344,1514.2912847345538,1501.8993996529623,1496.2190622803143,1483.236571225258,1.3516557316872444,1.0,1.0,1.0,0.0,0.0,1087.7698336030307,1012.7057200006992,0.000918467768978,0.0009864795869942,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-072,135.20509259487687,28.80662512848012,21.305872859978095,0.22548937564979504,1.0,145.40447430488308,33.238896509614065,22.859610523345367,0.23669346321251955,1.0,111.04914744010998,21.10003677121711,19.000629232742728,0.1875858058867834,1.0,130.78801710461696,39.40299930055532,30.127377242088606,0.2933388740004765,1.0,22.859610523345367,30.127377242088606,0.23669346321251955,1.0,1.0,0.9320313151538379,0.9526641445409724,1252.819559504331,1252.8923288346316,1252.7474352137208,0.0360234419531445,1252.123154423304,1259.34100136828,1254.3494914890537,1249.7181801223417,1244.226415264071,1.2333870429369769,1.0,1.0,1.0,0.0,0.0,122.3648908550372,129.28717828347777,0.0081060340026164,0.0076753523499005,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-186,72.66245175596532,20.486493447601248,28.194057525617943,0.2811623787610746,1.0,79.08902165136585,17.924290219155072,22.663436523677774,0.24374598405349432,1.0,303.63529508360534,525.693109301528,173.13307043464084,1.3586506177174884,1.0,69.20358692577742,18.98562056384173,27.434445824613523,0.2884858520977447,1.0,27.434445824613523,173.13307043464084,0.2884858520977447,1.0,1.0,1.0276882465882695,0.974614098807907,931.6243046494036,931.6784901191336,931.5809314937704,0.0274414767123745,1102.186769188893,1106.829634834741,1104.5947650644134,1099.0703438301748,1094.5528271619044,1.4732397071044796,1.0,1.0,1.0,0.0,0.0,69.87107009203004,149.73689261811177,0.014110129827325,0.0066340759891705,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-076,23152.514526849813,3135.561951005438,13.543073031523846,0.13718975186993962,1.0,24068.696871680317,3404.7506715331688,14.145970135754473,0.14033717898327255,1.0,22539.69817974451,2140.6167695095387,9.497095979010144,0.09304473711337702,1.0,20273.604282270328,2976.373678783881,14.681028776845464,0.1430870654367492,1.0,14.145970135754473,14.681028776845464,0.14033717898327255,1.0,1.0,0.9573802928717642,0.9775723928887862,1076.70024884105,1076.7625959678255,1076.6463274354337,0.0309426276442148,1212.7298144435597,1251.1490926434903,1215.2321951852618,1209.9909453942582,1194.3964262931574,1.275060245925924,1.0,1.0,1.0,0.0,0.0,20958.55093644241,22316.46429807284,4.771094586102501e-05,4.480795786850893e-05,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-056,2788.1660946357697,462.43854148291064,16.585760165888576,0.16815449432720508,1.0,2975.833522177238,518.5589672499494,17.425671274465348,0.17187378942963483,1.0,2432.6862108110627,308.0027308638646,12.661013553456852,0.1276400845836562,1.0,2496.4985602396814,487.78693280579375,19.538842944854846,0.18819142098216313,1.0,17.425671274465348,19.538842944854846,0.17187378942963483,1.0,1.0,0.9518003584856135,0.9783603124433792,1178.2689676482953,1178.3381296315554,1178.209676243099,0.0346187918603327,1244.9133772041282,1263.400026280825,1247.491725418386,1242.276386378739,1231.3467261131775,1.2773380949643511,1.0,1.0,1.0,0.0,0.0,2542.598814284542,2639.320368938036,0.0003931437593004,0.0003787419177477,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-133,1351.542551822656,286.5416417756065,21.20108178534103,0.20535195916974158,1.0,1097.3934043636864,239.03633427878904,21.782191630483883,0.20921588092273716,1.0,928.0793216650783,169.53446132105458,18.26723830209801,0.1843039852101316,1.0,1659.7731732869022,357.42945752525014,21.534837607805233,0.21609546552606793,1.0,21.534837607805233,21.782191630483883,0.20921588092273716,1.0,1.0,0.9845015862881068,0.981531412740018,1088.3554957275571,1088.4199453175788,1088.2934665530554,0.0305335130841398,1455.6188085752144,1466.7822506003197,1457.4629416105597,1453.362926730289,1444.7626845477362,1.0102804559737495,1.0,1.0,1.0,0.0,0.0,1439.6278977590514,1226.756794766722,0.00069414177079,0.0008144935578955,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-203,1928.6212154045788,362.16833018737447,18.778613824975483,0.20761943675051248,1.0,1936.3164448047266,402.9926658578325,20.81233503640844,0.19768356451324798,1.0,1982.8918837503913,439.9229907367873,22.18592926532778,0.21138949805861512,1.0,1778.4510582875105,430.1917640905181,24.18912581742645,0.22602942797277423,1.0,22.18592926532778,24.18912581742645,0.21138949805861512,1.0,1.0,0.8464199808985574,0.9821653329861388,1033.9851251097311,1034.0431134347784,1033.93021982602,0.0303773301958856,1419.5994173936797,1436.3402098797728,1421.5891002033584,1417.1693973731028,1406.504333983076,1.2292331845144575,1.0,1.0,1.0,0.0,0.0,1680.5062875592694,1899.6893734520645,0.000594704882996,0.0005261248965599,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-023,1724.8333027315362,323.5220148815151,18.756711988872706,0.19395800260980167,1.0,1770.0987940056827,323.50770533601474,18.276251383908697,0.19702871520909576,1.0,1824.9613909279733,227.3149329952592,12.455876279096074,0.12393431623332725,1.0,1699.825069969328,399.2304388201249,23.486560227478506,0.34105459582002046,1.0,18.276251383908697,23.486560227478506,0.19702871520909576,1.0,1.0,1.0262887938489962,0.9844148981226655,1373.9225103480585,1374.0029575632857,1373.8540674237456,0.0405870910542427,980.4212867734888,997.417253063569,983.3517791601566,977.5795583957146,968.2150490053244,1.401590404635891,1.0,1.0,1.0,0.0,0.0,1768.6488499031534,1765.02677748713,0.0005650838583342,0.0005662428298074,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-050,6227.326577897577,889.3394364031454,14.281239714641679,0.1481178661026975,1.0,6581.1352570758845,976.5986958541667,14.839365211407111,0.15043863148764797,1.0,7323.356623935527,729.2654193675152,9.958076013722959,0.10005322542496986,1.0,4250.654481007634,631.9083081377187,14.866141460359827,0.1510288355989158,1.0,14.839365211407111,14.866141460359827,0.15043863148764797,1.0,1.0,0.9623888563416177,0.9845733415546192,1004.669623849698,1004.7279192531678,1004.6184698161242,0.0294407585087183,1156.3925786840523,1179.3259458956536,1158.8210746310124,1153.76426801242,1138.7118691983476,1.295796204185867,1.0,1.0,1.0,0.0,0.0,5273.683060561079,6058.416970500901,0.0001895848506002,0.0001650323793309,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-018,2618.2826099031004,542.1395654625433,20.705922401654234,0.21828206548255671,1.0,2700.190045656604,651.514564657568,24.12847072396119,0.5172835306293211,1.0,2803.7602110732228,356.7108877011631,12.722588982194784,0.1269841623967162,1.0,2635.671107355181,530.3400228677482,20.121631313852696,0.2202243373097747,1.0,20.121631313852696,24.12847072396119,0.2202243373097747,1.0,1.0,1.0290379581400682,0.9911804850865056,1372.9191123009864,1372.997683690058,1372.8485441828032,0.0401136096641405,980.422438027575,998.3599555885412,983.254920699392,977.8447214040514,967.5379132700484,1.3146068155169774,1.0,1.0,1.0,0.0,0.0,2719.6012785888224,2713.042348251479,0.0003675658053497,0.0003684540886564,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-078,849.9818739507681,153.95509179749394,18.112749990997006,0.18113938732440865,1.0,820.718794452905,144.52799610962492,17.609928892388528,0.1821749056385841,1.0,854.605458357555,111.33603502772895,13.027770176158588,0.1284196688399669,1.0,765.2266471390691,145.57378190997628,19.023616395773566,0.18904358341235336,1.0,17.609928892388528,19.023616395773566,0.1821749056385841,1.0,1.0,1.0285532725135427,0.9943158015614412,1077.205728818574,1077.2697492713137,1077.1507175425947,0.0315129711684634,1164.9081193819106,1176.015186999219,1167.311426224721,1162.4987461160683,1152.201798220714,1.193687829900949,1.0,1.0,1.0,2.55112722212645,0.3333333333333333,750.8839119116299,813.608129027097,0.0047229727433559,0.0043593073719601,False,0.3535533905932737,5,1.0,True,True,True,True,False,False,True,True,retained
FT-178,1510.7574407189436,367.83106939405207,24.347460385103748,0.2582807507030983,1.0,1450.6667791604805,309.56596846474355,21.33956418605611,0.2594716549765548,1.0,1679.1258688084865,229.1803249530222,13.648787694257212,0.1363614110155887,1.0,1261.1295235666462,373.74603691074884,29.635816934468718,0.4241204834792494,1.0,21.33956418605611,29.635816934468718,0.2594716549765548,1.0,1.0,1.140953965733428,0.9954102721795793,1455.998949997305,1456.082154844198,1455.926444513204,0.041233206473815,1013.726434598975,1028.9705747968685,1016.3456457697848,1011.168015919862,1000.145713291808,1.295076577039198,1.0,1.0,1.0,0.0,0.0,1360.8780803096256,1463.4764966972964,0.0007342801198273,0.0006828378620313,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-102,595.2975324589725,105.1812729031908,17.66868954902645,0.17216698753675042,1.0,616.1015013748932,125.68594800544533,20.400201545518772,0.21203111207956277,1.0,607.4260162741509,73.3245843992448,12.071360533584892,0.11715393626020652,1.0,503.6426854460259,91.6148124211813,18.19043839384806,0.1728215092319016,1.0,18.19043839384806,20.400201545518772,0.1728215092319016,1.0,1.0,0.9713174122841337,0.9962127301279791,1295.3371125063638,1295.4121806158155,1295.2703518474862,0.0390429682024521,1284.5115125888428,1294.5797058843823,1286.76247199753,1282.1484267015423,1273.3225453284513,1.1385088817335398,1.0,1.0,1.0,0.0,0.0,526.3788486510487,576.2345162259078,0.0018961700920653,0.0017323981360959,False,,5,1.0,True,True,True,True,False,False,True,True,retained
FT-233,961.8194147125778,156.01010600685552,16.22031159076533,0.16388294997520816,1.0,1036.1497168646174,170.3027150323796,16.43611075315588,0.16437416847067704,1.0,852.9316266516083,103.94259908633498,12.186510130288763,0.12146050770867217,1.0,890.4352367947397,153.16996116685368,17.201695849123492,0.17810884880325786,1.0,16.43611075315588,17.201695849123492,0.16437416847067704,1.0,1.0,0.9868704241756758,0.9970115833890499,1179.778005634704,1179.8471969424174,1179.7162683397833,0.0348061923921688,1244.6512806591527,1258.3621313912536,1247.0162825638563,1242.1525013996577,1231.8023332868306,1.2082635774533983,1.0,1.0,1.0,0.0,0.0,868.799531497013,927.893427910756,0.0011496902030734,0.0010765497633557,False,,5,1.0,True,True,True,True,False,False,True,True,retained
