feature,blank_mean_intensity,blank_median_intensity,blank_detection_rate,qc_mean_intensity,qc_median_intensity,qc_detection_rate,bio_mean_intensity,bio_median_intensity,bio_detection_rate,blank_to_qc_ratio,blank_to_bio_ratio,log10_blank_to_qc_ratio,log10_blank_to_bio_ratio,blank_dominant_flag,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-118,1.0524418588796232,0.0,0.16666666666666666,1217.939932694575,1144.6068905184125,1.0,1152.3977755552448,1197.0717219380413,0.9873417721518988,0.0016837924526293254,0.001779474438375416,-2.7737114414781723,-2.749708246127254,False,1560.0017940800249,1560.090017053007,1559.919869866818,0.0433290812359491,1455.4088624671206,1469.8380283733015,1457.1646166902804,1453.1566235223015,1441.8293720287295,1.0131394302246124
FT-102,0.0,0.0,0.0,526.3788486510487,517.3489395654935,1.0,576.2345162259078,566.1746657164733,1.0,0.0018961700920653933,0.0017323981360959325,-2.7221227077510455,-2.761352292203617,False,1295.3371125063638,1295.4121806158155,1295.2703518474862,0.0390429682024521,1284.5115125888428,1294.5797058843823,1286.76247199753,1282.1484267015423,1273.3225453284513,1.1385088817335398
FT-141,0.157466731125255,0.0,0.16666666666666666,888.5969814991581,245.98217836675542,1.0,668.5532581530105,230.50838486687172,1.0,0.0013011135999749907,0.001728714955876958,-2.885684783616378,-2.762276610714027,False,1223.2951510470548,1223.3681626700757,1223.2234845613689,0.0370316368547799,1273.6834926002612,1281.6057439004244,1276.2935617830008,1270.7086517721582,1268.6967123708414,1.306203097319729
FT-237,0.0,0.0,0.0,554.1358398453309,581.9301932118308,1.0,583.8704303291541,591.433908232243,1.0,0.0018013609070504524,0.0017097804028786661,-2.744399266504271,-2.7670596650126575,False,1034.9881000850553,1035.0498298584166,1034.933521063501,0.0298679283561603,1455.4754033806444,1468.5007572174063,1457.4421390509146,1453.3524117623429,1442.3543914159118,0.996514613389124
FT-226,0.0,0.0,0.0,593.9021730506636,641.7013231547239,1.0,633.6926088423638,631.6105650742992,1.0,0.0016809486421473152,0.001575565850410535,-2.77444555531291,-2.802563440873171,False,815.1931200400654,815.2369274905478,815.1512909790769,0.0235253767613145,1257.978548513949,1271.0305211315415,1260.1923474812538,1255.2972656249676,1246.223995783555,1.3002026551407582
FT-185,0.0,0.0,0.0,704.0531607739538,660.8468349727442,1.0,644.0355066315094,580.8823705678415,1.0,0.0014183327664289542,0.0015503022542467137,-2.848221863885537,-2.8095836214720333,False,931.6414646729085,931.6860469922854,931.5946942259465,0.0260586297151206,1057.9007241015097,1071.3753969916013,1060.667301728328,1055.003061513269,1045.429825618348,1.4463668036397197
FT-112,0.0,0.0,0.0,618.9770275743064,645.113150694446,1.0,679.8785824330075,690.3395190186309,1.0,0.0016129629897942413,0.0014686906385374388,-2.792375597590914,-2.8330696733214586,False,1295.833757739158,1295.9055910747572,1295.7695076366322,0.0377600808592019,1284.7258569724574,1295.3360296396097,1286.8981919328824,1282.3580923089296,1272.7005949753996,1.0657237935960988
FT-227,0.0,0.0,0.0,656.1784100901457,697.8866576806015,1.0,695.8231252134009,692.1285938412911,1.0,0.001521656805284929,0.0014350844049467384,-2.8176832873669024,-2.8431225550104013,False,815.5263145478614,815.5720124399368,815.4833781251697,0.0234497161485411,1257.9480855586548,1270.610866815275,1259.5108106778086,1255.372326819194,1246.8639153493934,1.1653434695229583
FT-218,0.6308394306316073,0.0,0.16666666666666666,1088.0531608444526,1079.9203284905093,1.0,1151.669566076974,1089.502461215351,1.0,0.0014974837677961038,0.0014148368956960053,-2.8246378765144695,-2.8492936233072084,False,945.1499525476456,945.200369387312,945.0988671251616,0.0260107210777758,1013.699714864276,1026.8376972364338,1016.5529087025468,1010.9159672784848,999.9756356944216,1.416637105738516
FT-214,0.0,0.0,0.0,724.3151600157938,727.7207719344833,1.0,706.765140623576,722.801381683265,0.9873417721518988,0.001378711014365431,0.0014128980683040572,-2.860526754867507,-2.849889168632604,False,1560.5106879252833,1560.603218971056,1560.4389892318009,0.0469938642049179,1455.2785186733047,1469.0251868111725,1457.2718004475466,1453.2646538510369,1442.4326360793343,1.0442360641897566
FT-176,0.5279068093393702,0.0,0.16666666666666666,1196.8338491415998,1215.858379767445,1.0,1201.6158449050201,1198.583397310786,1.0,0.0012755582173890891,0.001270486178784748,-2.8942997150911607,-2.89603005513952,False,871.0972026876352,871.1464497877009,871.0521433276865,0.0261144448367921,967.075674195556,981.0014984824444,969.5888018377036,964.5575877934904,954.5241061123936,1.1831890005084889
FT-135,0.8011058026765228,0.0,0.16666666666666666,1396.4444657974168,1406.1072395378105,1.0,1439.1760283640651,1397.5164741617546,1.0,0.0012888568002226597,0.0012506150409422156,-2.8897953327070094,-2.902876352435355,False,1173.2301124568482,1173.299758045921,1173.174174305768,0.03387592307933,1442.9947789043065,1461.5335927384624,1446.522009722994,1439.6890407160083,1429.7166348575215,1.5507356932126253
FT-075,0.0,0.0,0.0,779.4965717097257,831.4852434605452,1.0,816.192662582601,800.1383112731957,1.0,0.0012812356085170735,0.0012237016382889035,-2.8923709997868814,-2.9123244585304127,False,1076.704086348371,1076.7659052150043,1076.6508631728868,0.0303673983692482,1165.0016465840235,1176.4046223958326,1167.1510336308895,1162.5396325060522,1152.5668176015192,1.1153635458279254
FT-040,0.0,0.0,0.0,780.9964350724675,847.9397651102199,1.0,833.0263994679034,822.1881337580737,1.0,0.0012787782081223045,0.0011990028141051475,-2.8932047732236783,-2.92117979759431,False,1024.6859401518484,1024.745883352035,1024.635571164931,0.0299810881909713,1107.6170160866384,1125.2454211495194,1110.1572639572094,1104.5491052697555,1102.7951743386006,1.4042236421118546
FT-228,0.0,0.0,0.0,751.9026800879519,795.9476373120995,1.0,847.2916920754728,898.6004950046076,1.0,0.0013281929078578694,0.001178839789829074,-2.8767388430901093,-2.9285452136674115,False,1618.0944863886548,1618.192836077746,1618.0103252971178,0.0474912638140451,1121.2716800177573,1134.893977078523,1123.7690728640036,1118.6476203191232,1106.596914117983,1.2163968224129416
FT-189,0.9049930048809115,0.0,0.16666666666666666,1480.560002436654,1475.2690942252198,1.0,1634.024066760047,1621.596173776998,1.0,0.0012858021286669837,0.0011651161861218552,-2.8908258595921357,-2.933630764358468,False,931.123020951668,931.1758625779664,931.0750071035604,0.0263774599815897,1117.150900959169,1132.9164165454893,1119.9402594800786,1114.513782416522,1107.106961260784,1.384524676638368
FT-204,0.0,0.0,0.0,813.5810174519474,880.1977387312156,1.0,872.1502861132224,854.4613886849102,1.0,0.0012276249735453607,0.0011452782137327604,-2.910934285308133,-2.941089000649871,False,1033.9838278235356,1034.042914112964,1033.928607670589,0.0297239387994302,1455.7532616121457,1468.3237969120837,1457.4093418500188,1453.3497847415665,1443.3293499524104,0.98773463920309
FT-240,0.0,0.0,0.0,797.7353830048313,792.7772499684108,1.0,878.5338767170346,799.2249025198684,1.0,0.0012519790925475394,0.0011369658707548818,-2.9024029235753095,-2.9442525716933456,False,1083.3466638903149,1083.418782663368,1083.293469620257,0.0379018511140412,1455.299982043751,1466.075484139584,1456.6897452440542,1453.095145833872,1445.1545170375284,1.139622011246467
FT-145,0.0,0.0,0.0,1057.5379063408889,1071.2001156175324,0.9375,881.3136327924005,826.682020068521,0.9873417721518988,0.0009446992819149572,0.0011333838250182516,-3.024706414759693,-2.9456229896435646,False,1632.0422244647154,1632.143549164095,1631.944909954586,0.0498037752269419,1455.2449080604651,1465.325859832764,1457.0759410058563,1452.9375087822204,1445.226665496828,1.1451980467965952
FT-127,0.0,0.0,0.0,1045.6410951475164,1029.7482594951757,1.0,899.8632527289776,799.9599898150257,1.0,0.0009554373553993285,0.001110046388251167,-3.0197977828070632,-2.9546588718975295,False,1089.3621822179891,1089.4251348726043,1089.307522369366,0.0309853004019954,1455.0379438086263,1466.2902433975903,1456.7362453819535,1452.8117716271825,1443.8567584493844,1.0701762813663769
FT-069,0.0,0.0,0.0,837.8789706795819,878.1201338541835,1.0,903.7198008979841,872.8285132097421,1.0,0.0011920670739783746,0.0011053145946484703,-2.923699307482403,-2.9565140954859537,False,1150.7568385346326,1150.8215253510546,1150.6976302094158,0.0348052353991313,1199.4452906242605,1210.6137862572284,1201.2154408063195,1197.1823084180112,1184.9031991225047,1.0329515176038833
FT-230,0.0,0.0,0.0,842.0695641777539,832.7220386356996,1.0,904.6660560301751,893.9006128553019,1.0,0.0011861417402433457,0.0011041597433642603,-2.925863411032914,-2.956968090879515,False,975.6477809466752,975.6990653589808,975.5940350043956,0.0287421584037574,1174.6013930519584,1189.00957448142,1176.7579145842003,1172.100459753538,1162.114930834089,1.1040347611923722
FT-111,0.0,0.0,0.0,862.7082298883722,913.4123235073281,1.0,915.7893168628094,887.8972185579387,1.0,0.0011577983923219562,0.0010907631465666855,-2.9363670578148087,-2.9622695439180755,False,1295.8363020697318,1295.9072791203832,1295.773465539277,0.0370243052418961,1243.8481834080928,1256.6009494236548,1245.3463489025294,1241.5589757546982,1232.480297633579,1.045388498174385
FT-233,0.0,0.0,0.0,868.799531497013,912.6512223187167,1.0,927.8934279107559,894.9368207023293,1.0,0.0011496902030734585,0.0010765497633557115,-2.9394191694039127,-2.9679658901774433,False,1179.778005634704,1179.8471969424174,1179.7162683397833,0.0348061923921688,1244.6512806591527,1258.3621313912536,1247.0162825638563,1242.1525013996577,1231.8023332868306,1.2082635774533983
FT-220,0.0,0.0,0.0,941.3825138744115,931.7284202312292,1.0,938.796314922086,908.489986406136,1.0,0.0010611402326309155,0.0010640603544853282,-2.974227219083192,-2.9730337377585,False,1098.2292261588002,1098.2904734059596,1098.173907533108,0.0325171901432204,1176.4712324222012,1189.1500946783274,1178.6797381441168,1173.8919929822691,1163.494515572824,1.1867773561182018
FT-011,0.0,0.0,0.0,941.284421070307,965.836450041784,1.0,951.4549535252738,963.6548153606556,1.0,0.0010612506984506184,0.0010499184200772436,-2.9741820109217016,-2.9788444448221734,False,1211.8279152595003,1211.899520416236,1211.762666802262,0.0363039936634745,874.6133425350365,886.9604836740813,876.7821117479145,872.0452383104141,863.3168395873045,1.2291365451074237
FT-082,0.6971612532193747,0.0,0.16666666666666666,1595.1659601377976,1581.0334865689638,1.0,1618.580236020812,1600.7531418652404,1.0,0.0010632736793064165,0.0010479019288289005,-2.9733549366857943,-2.9796793602544125,False,815.19145248803,815.2391948284286,815.1516278485828,0.0232383703674765,1299.3902606601064,1316.9471285420052,1301.4809187367064,1296.7242527442668,1285.1505845592858,1.2686655490251988
FT-207,0.0,0.0,0.0,901.5359142400708,965.3509534049983,1.0,961.4259587173173,963.1884739472264,1.0,0.0011079891494866366,0.0010390409682348551,-2.9554644926230704,-2.983367328354698,False,1034.6551417461487,1034.7125304192216,1034.5975891814644,0.0303605748289172,1455.50905041845,1469.479553565551,1457.2048275403458,1453.303311263696,1442.954649764501,1.045363518081707
FT-250,0.0,0.0,0.0,876.8528885709525,888.936857054164,1.0,968.2601775156844,937.9296272474982,1.0,0.001139143030705167,0.0010317147275802716,-2.9434217425178244,-2.9864403699224202,False,1069.708344315076,1069.774287255223,1069.649218122904,0.030644853390045,1173.681223284433,1187.769702729723,1175.700209664516,1171.3635911074043,1163.6172158377544,1.1401411506553842
FT-139,0.0,0.0,0.0,952.8259689204157,970.6741441642375,1.0,991.377904270608,954.7339507153404,1.0,0.0010484092828085257,0.0010076806382896988,-2.9794691423852315,-2.9966770859506573,False,1174.234578749382,1174.3047758750722,1174.1691741712189,0.0367706332183141,1443.187753176186,1459.7429939552608,1445.8934686334949,1440.3935207486345,1432.0249712908712,1.2691559803045909
FT-159,0.0,0.0,0.0,1213.416491655562,1266.8202669284572,1.0,995.2032952592753,987.8196485542502,1.0,0.0008234407280131241,0.0010038111746455693,-3.08436765626746,-2.9983479739658816,False,1343.8406591266526,1343.9145274628254,1343.7677461186618,0.0377960318667136,1551.4018781172863,1565.4921889631703,1553.8324037844404,1548.6513125167294,1538.0750452329032,1.2893645633100164
FT-229,0.0,0.0,0.0,945.172832112783,985.3214200331797,1.0,1004.5202900552291,1007.4357532879958,1.0,0.0010568893610768998,0.0009945100162474833,-2.9759704737982635,-3.0023908385032403,False,975.1420796493152,975.19513630601,975.0878433330068,0.0290253234446013,1174.724661855747,1190.7307771536025,1177.058293531887,1172.2284839034685,1160.82065582275,1.228760315355733
FT-084,0.0,0.0,0.0,937.335373035028,951.6769835357013,1.0,1005.8978186969393,997.988620764906,1.0,0.0010657170439664007,0.000993149435256632,-2.9723580885141265,-3.0029854000196523,False,1224.2978759761004,1224.3667494540175,1224.2365630785655,0.0355838123362433,1257.7376008872648,1268.2375238108073,1259.5745263285503,1255.5683653972703,1246.972209575565,1.100626009489861
FT-155,0.0,0.0,0.0,1087.7698336030307,1110.8071906902096,1.0,1012.7057200006992,1029.451247582546,1.0,0.0009184677689780699,0.0009864795869942513,-3.036936079424121,-3.0059118970792795,False,1266.2831822007336,1266.3496637437588,1266.2194012278928,0.0351803559518064,1499.1248349190344,1514.2912847345538,1501.8993996529623,1496.2190622803143,1483.236571225258,1.3516557316872444
FT-158,0.0,0.0,0.0,994.754597744716,972.6914418253132,1.0,1035.3280496122743,1013.2571563635252,1.0,0.0010042635025385768,0.0009649454150875625,-2.9981523203744103,-3.015497253077711,False,1256.286883804324,1256.3617691443733,1256.218970839692,0.0384284633284264,1499.1705919535325,1512.5175795444216,1501.7481985790696,1496.5087130770617,1486.488871019942,1.2082867332128768
FT-244,0.0,0.0,0.0,975.27497075787,964.0652226737589,1.0,1039.3197337398924,979.9547115347916,1.0,0.0010243015850582675,0.0009612429405766003,-2.9895721552322563,-3.0171668366624353,False,1083.0144831519058,1083.0790412617855,1082.95637841365,0.0347705557677826,1455.407052190095,1466.5766937878682,1456.8898431918287,1452.9667683924738,1445.1365334647055,1.0296105334833578
FT-147,0.0,0.0,0.0,1243.2840083105589,1213.9348659553712,1.0,1051.341729537857,1002.76950514521,0.9493670886075949,0.0008036750398791684,0.0009502616611422953,-3.0949195195545167,-3.0221567922445347,False,1633.0436758967032,1633.1441146353052,1632.9696891058245,0.0449364037120985,1455.2477318872882,1465.6225339104108,1456.8264409502044,1453.1028637962902,1445.261146881999,0.9790647979449134
FT-122,0.0,0.0,0.0,1103.9610665946047,1114.1898678481268,1.0,1067.635122717996,1082.1662252942156,1.0,0.0009050092625271534,0.000935773098545154,-3.04334697588447,-3.028829443992445,False,1558.9975814931574,1559.0919110686575,1558.9204884819696,0.0442520577550481,1455.6854919433242,1470.0663666291705,1457.630313211872,1453.345694785168,1443.0093526840212,1.0182380922440444
FT-213,0.0,0.0,0.0,1048.985504699794,1046.8565386405148,1.0,1088.2223222959508,1146.3080562298387,0.9873417721518988,0.0009523941002270448,0.0009180862157618284,-3.0211833035724656,-3.037116533100002,False,1560.5057355603417,1560.5939289632963,1560.419867474586,0.0447411201277256,1419.153460464564,1432.79973961325,1420.7644262107144,1416.8304331429194,1406.3754851397352,1.084823661888734
FT-163,0.0,0.0,0.0,1104.3794371121548,1155.4051696982378,1.0,1109.6459198851526,1113.592147725736,1.0,0.0009046667292930086,0.0009003769627168,-3.0435113813315295,-3.0455756255028876,False,1337.3318321701493,1337.4086088050117,1337.2605286062494,0.0385999135719712,1551.0732220065731,1564.003391265867,1553.8833102803744,1548.545409600503,1539.332274119059,1.2550125304137447
FT-224,0.0,0.0,0.0,1065.7368459227166,1100.455378652748,1.0,1120.5971887951428,1112.2666488019977,1.0,0.0009374383230711507,0.0008915856869026513,-3.0280572962199828,-3.0498369120952233,False,1253.32364366104,1253.39641832023,1253.2628428970104,0.0341562439500352,1273.874816816318,1285.89905912226,1276.2559770273813,1271.3717770670623,1263.522872491316,1.183151434417745
FT-231,0.0,0.0,0.0,1042.5955671103536,1037.1321067242782,1.0,1129.1757727988806,1208.8453851449442,1.0,0.0009582256110659162,0.0008848181177371195,-3.0185322256757865,-3.0531459932356957,False,1617.0940780665944,1617.1847382877168,1616.99771246037,0.0467831616732671,1121.0916356070506,1137.366105013117,1123.9482234616291,1118.300088291527,1106.5071899946356,1.4566489118648474
FT-232,0.0,0.0,0.0,1013.021817549967,1020.4473781078033,1.0,1148.1229426611922,1145.0719418777626,1.0,0.0009861720750902127,0.000870228904910865,-3.0060472993164735,-3.06036649558386,False,1151.7625057823254,1151.8278132907371,1151.7003322838043,0.0337363777691751,1245.2407794332655,1258.885828041167,1247.7170349348398,1242.597248836875,1232.0764022275648,1.318578168780149
FT-001,0.9163107816278692,0.0,0.16666666666666666,2225.536943568739,2201.1664383732777,1.0,2230.6234276031787,2233.979171006677,1.0,0.0008606687560981437,0.0008587070551083238,-3.0651639624583633,-3.066154968937744,False,357.1095460532417,357.13001776258693,357.0918708763458,0.0106677196524816,543.8391573306372,563.0215297861308,546.9480172636777,540.0389236227292,528.530310569924,1.6622899874053183
FT-234,0.0,0.0,0.0,1102.7792701514434,1096.9608703600052,1.0,1166.4137126419696,1145.7555912541322,1.0,0.0009059782395286293,0.0008565943582561693,-3.042882233411634,-3.067224790301675,False,1297.3438707330265,1297.41780999526,1297.2834308267838,0.035936390989363,1326.1469761141468,1339.8936870180316,1328.3423882735617,1323.7863328692615,1309.1371917724628,1.0893447788281685
FT-034,0.0,0.0,0.0,1030.2700246106833,1032.4951240224752,1.0,1176.8658110312977,1175.3790295998692,1.0,0.0009696781406766011,0.0008489931455981691,-3.013372394521365,-3.07109581604687,False,924.6284568794596,924.682414112093,924.5817555901798,0.0263176047659261,1071.194488617538,1086.3274333241209,1073.7937312742429,1068.6907211707253,1064.7380309052537,1.2846760771846035
FT-211,0.0,0.0,0.0,1154.3467780636868,1130.224473582634,1.0,1189.7099109985086,1201.8911297773327,1.0,0.0008655409951252545,0.0008398351191697207,-3.0627123575574533,-3.0758059685374235,False,815.8635371185956,815.9097037102256,815.8168325066675,0.0237987236535292,1299.0589008403172,1315.8451273355154,1300.8173377571577,1296.6742952794136,1285.8302638042446,1.1679361461324014
FT-164,0.0,0.0,0.0,1414.7916590414427,1552.3440938453414,1.0,1190.7893535892376,1227.2405228618563,1.0,0.0007063186123564585,0.0008390744530385025,-3.1509993494090303,-3.0761995014964723,False,1344.339916651195,1344.4162181739332,1344.2731293168692,0.0370421980230278,1551.2785241791908,1565.3491908853705,1553.5953896955382,1548.733487286708,1538.2206331599846,1.2805126239551534
FT-208,0.0,0.0,0.0,1101.7275424408358,1141.4963405738965,1.0,1193.3452599235234,1207.6622755627573,1.0,0.0009068423173566036,0.0008372788284553767,-3.0424682219314376,-3.0771298902813173,False,1034.3174542653558,1034.380541985564,1034.2613138443917,0.0295451611052212,1455.555851617301,1469.701675415041,1457.6545435811267,1453.1631563393423,1442.65215174357,1.0732159464279536
FT-175,0.0,0.0,0.0,1152.152451527903,1190.8164846682112,1.0,1217.3623349086358,1206.787178290842,1.0,0.0008671880276324444,0.0008207738957023727,-3.0618867266187153,-3.085776464528427,False,844.0870342319306,844.1323782106103,844.0413754189648,0.024631739029111,962.9974510538884,978.5761512080348,965.591399884148,960.298923399465,948.8306583935764,1.3765320185913352
FT-236,0.0,0.0,0.0,1048.3515380098256,1169.398324177103,1.0,1224.7340220727858,1203.7564287961814,1.0,0.0009529694899924342,0.0008158376792943572,-3.0209210033910923,-3.08839624075497,False,1034.9898999251243,1035.0498484503012,1034.9323592474368,0.030924112226632,1419.3602150227453,1435.8320741768357,1420.919376846407,1417.2551242460954,1405.4176036421077,1.002582734876893
FT-133,0.0,0.0,0.0,1439.6278977590514,1418.983695520321,1.0,1226.7567947667221,1133.8918681608811,1.0,0.0006941417707900395,0.000814493557895563,-3.1585518206346883,-3.0891123463235175,False,1088.3554957275571,1088.4199453175788,1088.2934665530554,0.0305335130841398,1455.6188085752144,1466.7822506003197,1457.4629416105597,1453.362926730289,1444.7626845477362,1.0102804559737495
FT-143,0.0,0.0,0.0,1464.771087251278,1451.1723739256547,1.0,1246.2218978344831,1190.060110710347,0.9873417721518988,0.0006822347696018986,0.0008017819457277589,-3.1660661508602406,-3.0959437272811665,False,1632.5484544078683,1632.6430337023194,1632.4618631254198,0.0461621359007383,1455.1631672982346,1465.2903601828598,1457.14821150355,1452.7942091509242,1445.2795851632454,1.1089243890799865
FT-247,0.0,0.0,0.0,1464.0742295842274,1662.3477050580764,1.0,1258.101592060502,1427.3743416700256,1.0,0.0006825592722928376,0.0007942170880457025,-3.1658596292513135,-3.1000607730715335,False,1210.8237284316058,1210.891724017278,1210.7669821389634,0.0351758775228439,886.0371926968076,894.1140489578265,889.3313556931638,883.5432505380602,881.398349761962,1.3360069536514618
FT-198,0.0,0.0,0.0,1210.7867643846014,1244.354666613915,1.0,1285.9060848763825,1249.086657956405,1.0,0.0008252276963165578,0.0007770574805356196,-3.0834262046499283,-3.1095468543572404,False,1398.406658551712,1398.487095265835,1398.3355869959996,0.0399371078113669,1341.7948458373571,1355.4510447743162,1343.7796393323767,1339.4045540846112,1328.786968608478,1.124417950389659
FT-219,0.0,0.0,0.0,1204.5423319275496,1257.4559610504502,1.0,1296.970553587285,1296.9008317500654,1.0,0.0008295021862907903,0.0007704335026986825,-3.0811824649828696,-3.1132648399530907,False,809.5439415442514,809.5901010781033,809.5004145134822,0.0238060682328357,1120.883361213832,1137.4299807981995,1123.5258483320945,1118.0010013993176,1106.2009100480516,1.407083948317459
FT-063,0.0,0.0,0.0,1224.2201682630816,1333.7013404327217,1.0,1324.1886172983866,1324.2072572749612,1.0,0.0008161798392672867,0.0007546095604402816,-3.088214137084319,-3.122277696855462,False,1149.7527620467906,1149.8187882192658,1149.690158497745,0.032753424332895,1199.627733531914,1211.340092005355,1201.7405156059112,1197.2342172171689,1184.739180146977,1.1315627824245194
FT-182,0.0,0.0,0.0,1234.0606693282587,1283.2637577116645,1.0,1327.501355955399,1273.9970894759913,1.0,0.000809676823846956,0.000752727873040705,-3.0916882917716553,-3.1233620020158837,False,1026.1932694786867,1026.2519200407537,1026.1381214922203,0.0299624324206606,1095.4661545958722,1104.191831524452,1098.1953511608233,1092.7190611696617,1082.1188748820443,1.2733034739127342
FT-081,0.0,0.0,0.0,1235.9663304777628,1267.542526613157,1.0,1330.0556672963955,1375.7298972108297,1.0,0.0008084294417405544,0.000751283379478165,-3.0923578785404207,-3.124196218881209,False,1225.305158770853,1225.3832054372317,1225.241092492524,0.0353997625726626,1299.0897146683544,1313.3628153538991,1301.2456247303928,1296.385905406942,1286.5537450601764,1.2777931470134285
FT-098,0.0,0.0,0.0,1330.0288203057967,1289.162416361153,1.0,1347.544850586393,1340.9854017025928,1.0,0.0007512985329425515,0.0007415400381864689,-3.124187459204401,-3.1298653950145434,False,1234.285360466548,1234.3584080913142,1234.2175489976564,0.0355276090628736,1298.978903962394,1315.1444068651524,1301.099355556177,1296.7371931063972,1285.3820376449771,1.0487614830989662
FT-181,0.0,0.0,0.0,1221.0936373939762,1443.9357280085565,0.9375,1362.0178129441838,1492.6851843725085,0.9493670886075949,0.0008182679046856227,0.0007336661271065504,-3.0871044830305387,-3.1345015315594096,False,1846.2703428802347,1846.3757490022745,1846.1788405008117,0.0534756835928777,1070.925201977295,1084.9925969721205,1073.693689919803,1068.1755747616285,1063.147841652671,1.3700972262640243
FT-196,0.0,0.0,0.0,1255.000236263474,1278.9502982003937,1.0,1369.4886195347206,1326.572912361859,1.0,0.0007961781941816671,0.0007296667668349548,-3.098989721095376,-3.1368754335319977,False,1079.2166019688184,1079.2799026126334,1079.1624727504054,0.0309298310255249,1212.162690219896,1228.1000091217345,1214.808575306565,1209.5278179587426,1198.610527541609,1.2535770652518865
FT-066,0.0,0.0,0.0,1313.9452043548085,1372.036355957886,1.0,1399.0189587235207,1347.1348247653314,1.0,0.0007604879630635714,0.0007142760415985785,-3.1189076555313515,-3.1461339168305664,False,1150.2523051364865,1150.3219915217664,1150.1924882958133,0.0327477740464124,1199.6136168612857,1211.804089112715,1201.579446951864,1197.0687593819969,1184.1168776425466,1.0672118534282304
FT-187,0.0,0.0,0.0,1249.9772435550733,1270.8102461227904,1.0,1404.123453106433,1392.866790736325,1.0,0.0007993750527053258,0.0007116812389610392,-3.097249409542861,-3.1477144827091,False,931.6249044842097,931.6794619563228,931.5717895491504,0.0272151232804482,1117.1180883829777,1133.3014284331186,1119.8573127218217,1114.319571095626,1106.9318692437553,1.3574661876097962
FT-123,0.0,0.0,0.0,1643.2145223507462,1624.4223395393942,1.0,1418.9589619139817,1250.5673418519184,1.0,0.0006081931441465997,0.000704245704856207,-3.215958479746116,-3.1522757930648537,False,1089.0265712685955,1089.0914068180275,1088.971235140457,0.0306282484678529,1455.280496632148,1466.5178693574048,1457.040376031163,1452.9903136270375,1444.6004065151849,1.048298112389065
FT-129,0.0,0.0,0.0,1529.806824541409,1513.1056391490288,1.0,1424.200617044183,1456.222932042611,0.9873417721518988,0.0006532502886506105,0.0007016556041590591,-3.184920389699619,-3.1538760017079044,False,1559.499840726536,1559.591193601963,1559.4186670548086,0.044603153211056,1455.3698325798234,1469.8877197763204,1457.3428571525346,1453.1341868624918,1441.7818338974682,1.0536807743373076
FT-149,0.0,0.0,0.0,1677.2303813752246,1813.4338846084415,1.0,1432.2766127188684,1441.073985211032,1.0,0.0005958657470975772,0.0006977020284333253,-3.2248515789552545,-3.156330014392048,False,1264.301168475248,1264.3726695538803,1264.2328619236057,0.0369738887775996,1498.8110275470938,1512.298849795731,1501.6547552339002,1496.0694294737173,1483.2695644459832,1.3381313997308846
FT-223,0.0,0.0,0.0,1336.0577052730841,1360.2041344732768,1.0,1451.0207353748483,1437.5842824046188,1.0,0.0007479108762891856,0.0006886953992029898,-3.126150151122023,-3.161972818288715,False,1088.2006657983875,1088.2647114412373,1088.1441726877654,0.0308360094818792,1212.1002271969037,1227.8823891553018,1214.4726100783676,1209.566328387379,1197.8670644760136,1.162187290885767
FT-150,0.0,0.0,0.0,1532.540603133753,1554.3972340305581,1.0,1452.830361439174,1472.6577315115255,1.0,0.0006520857667260484,0.0006878381594741776,-3.18569527916656,-3.162513734316039,False,1265.276619401272,1265.3482895517168,1265.213020467754,0.0356112029110038,1499.076621782328,1513.241326649982,1501.4315327110053,1496.6076603409624,1483.3374252319345,1.197063759265388
FT-124,0.0,0.0,0.0,1507.2597927325078,1375.3180088127847,1.0,1462.1810937077898,1415.2930460713085,1.0,0.0006630157515425803,0.0006834424011493609,-3.178476153756971,-3.165298080828511,False,1039.6588042265028,1039.7181822788175,1039.60785831974,0.0282757160242886,1419.321667147817,1435.4509426502711,1421.01773506427,1416.900410268311,1406.3992888204173,1.1388471623303726
FT-178,0.0,0.0,0.0,1360.8780803096256,1408.315604071207,1.0,1463.4764966972964,1492.339000768587,1.0,0.000734280119827355,0.0006828378620313887,-3.134138229883096,-3.165682406105307,False,1455.998949997305,1456.082154844198,1455.926444513204,0.041233206473815,1013.726434598975,1028.9705747968685,1016.3456457697848,1011.168015919862,1000.145713291808,1.295076577039198
FT-222,0.0,0.0,0.0,1325.6717036063073,1352.8382492745054,1.0,1467.2193070039393,1463.1145631768077,1.0,0.0007537659824067162,0.0006810971598245826,-3.1227634662316177,-3.1667909307217714,False,1087.6997012829654,1087.7619304064426,1087.6443678719036,0.03103060333828,1212.1840644998792,1229.1766516010414,1214.6552307545503,1209.398301752987,1197.634043318504,1.289501447076295
FT-016,0.0,0.0,0.0,1490.9994550537526,1388.537227412529,1.0,1467.2870728193764,1477.8169207159535,1.0,0.0006702415316659568,0.0006810657251649158,-3.173768664512527,-3.1668109751663627,False,870.5947196667247,870.6445532838661,870.5511700239324,0.0252234482417843,967.2980513141862,982.65905206854,969.9481957866528,964.4931277655786,954.9833971803866,1.317019050732212
