feature,n_qc_samples_qc_only,qc_detection_rate_qc_only,qc_mean_intensity_qc_only,qc_cv_pct_qc_only,qc_order_spearman_rho_qc_only,qc_order_spearman_abs_qc_only,mz,rt,n_qc_samples_dqc_only,qc_detection_rate_dqc_only,qc_mean_intensity_dqc_only,qc_cv_pct_dqc_only,qc_order_spearman_rho_dqc_only,qc_order_spearman_abs_dqc_only,stable_qc_only_30,stable_dqc_only_30,stable_in_both_30,cv_gap_dqc_minus_qc,abs_drift_gap,potential_concentration_sensitive_flag
FT-101,11,1.0,45626.17676693369,9.378462305638827,-0.20909090909090913,0.20909090909090913,1222.7800653728018,1300.021420828775,5,1.0,37987.4816350086,13.653790231937469,0.8999999999999998,0.8999999999999998,True,True,True,4.275327926298642,0.6909090909090907,False
FT-102,11,1.0,595.2975324589725,17.66868954902645,-0.3272727272727273,0.3272727272727273,1295.3371125063638,1284.5115125888428,5,1.0,374.75774427361614,27.37767868421314,0.8999999999999998,0.8999999999999998,True,True,True,9.708989135186691,0.5727272727272725,False
FT-103,11,1.0,6135.042904251052,17.360312910852045,-0.3272727272727273,0.3272727272727273,1295.3340005034854,1325.9263584717098,5,1.0,4439.157696823162,28.31170482486871,0.8999999999999998,0.8999999999999998,True,True,True,10.951391914016664,0.5727272727272725,False
FT-104,11,1.0,6443.590725590807,17.728439775725615,-0.23636363636363636,0.23636363636363636,1222.2864765177096,1258.1864030459938,5,1.0,4515.5486531195465,29.442233123256823,0.9999999999999999,0.9999999999999999,True,True,True,11.713793347531208,0.7636363636363636,False
FT-105,11,1.0,43569.556183615,10.347126786074636,-0.26363636363636367,0.26363636363636367,1222.2792600253013,1300.11549170832,5,1.0,36676.21348863776,16.891178632664914,0.9999999999999999,0.9999999999999999,True,True,True,6.544051846590278,0.7363636363636362,False
FT-106,11,1.0,2391.0569433993355,41.26134992578198,-0.9090909090909091,0.9090909090909091,1231.808475840107,1298.7819691151412,5,1.0,2740.141674539781,17.061897051907046,0.8999999999999998,0.8999999999999998,False,True,False,-24.199452873874932,0.00909090909090926,False
FT-107,11,1.0,2258.571400895461,32.430905248027656,-0.3272727272727273,0.3272727272727273,1397.901805271989,1341.8330587617788,5,1.0,1733.6973382646124,25.46303107470553,0.8999999999999998,0.8999999999999998,False,True,False,-6.9678741733221266,0.5727272727272725,False
FT-108,11,1.0,3402.1120688904703,38.63035012201504,-0.8636363636363636,0.8636363636363636,1230.8065470462725,1298.9114676822571,5,1.0,3935.3626935285893,18.88691869090578,0.8999999999999998,0.8999999999999998,False,True,False,-19.743431431109258,0.036363636363636154,False
FT-109,11,1.0,2344.1056399243234,32.94621464241745,-0.18181818181818182,0.18181818181818182,1396.899301617407,1341.7972869078426,5,1.0,1779.5571447602688,27.083812749809308,0.8999999999999998,0.8999999999999998,False,True,False,-5.862401892608144,0.718181818181818,False
FT-110,11,1.0,3057.572263320515,29.843119001667223,-0.33636363636363636,0.33636363636363636,1397.397689304656,1341.878177208506,5,1.0,2310.4939846670204,27.192185057442295,0.8999999999999998,0.8999999999999998,True,True,True,-2.650933944224928,0.5636363636363635,False
FT-111,11,1.0,928.899079105843,23.352796489938008,-0.3545454545454546,0.3545454545454546,1295.8363020697318,1243.8481834080928,5,1.0,717.0883616099366,29.952509418564457,0.9999999999999999,0.9999999999999999,True,True,True,6.599712928626449,0.6454545454545453,False
FT-112,11,1.0,706.7006657248851,24.324879757526507,-0.28181818181818186,0.28181818181818186,1295.833757739158,1284.7258569724574,5,1.0,425.9850236430328,32.9958557771886,0.8999999999999998,0.8999999999999998,True,False,False,8.670976019662096,0.6181818181818179,True
FT-113,11,1.0,7167.101097164737,17.561113354579327,-0.41818181818181827,0.41818181818181827,1295.8340568472142,1325.935889442976,5,1.0,5254.664141159467,26.76755488548013,0.8999999999999998,0.8999999999999998,True,True,True,9.206441530900804,0.48181818181818153,False
FT-114,11,1.0,2709.068050901017,16.822788814886838,-0.20909090909090913,0.20909090909090913,1151.256806499619,1245.2813146104488,5,1.0,1653.5779782581135,26.238406704506552,0.8999999999999998,0.8999999999999998,True,True,True,9.415617889619714,0.6909090909090907,False
FT-115,11,1.0,139.8000252545429,21.56608407038389,0.15454545454545454,0.15454545454545454,1151.2577144686827,1279.5426959634483,5,1.0,120.91615861591143,35.90862572475232,0.9999999999999999,0.9999999999999999,True,False,False,14.342541654368429,0.8454545454545453,True
FT-116,11,1.0,234.48422407801627,23.719778541669946,0.6272727272727273,0.6272727272727273,1034.3156777245072,1386.2288582150331,5,1.0,129.73737080045123,31.73812454428873,0.7,0.7,True,False,False,8.018346002618784,0.07272727272727264,True
FT-117,11,1.0,2534.753483659195,18.009520979015942,0.6363636363636364,0.6363636363636364,1034.319112072233,1419.481401442064,5,1.0,1450.010906666355,27.126118116810144,0.9999999999999999,0.9999999999999999,True,True,True,9.116597137794201,0.36363636363636354,False
FT-118,11,1.0,1232.0417137166764,33.14396589701519,-0.33636363636363636,0.33636363636363636,1560.0017940800249,1455.4088624671206,5,1.0,1186.9160144459524,27.71133552328332,0.8999999999999998,0.8999999999999998,False,True,False,-5.432630373731872,0.5636363636363635,False
FT-119,11,1.0,1471.8450551446076,19.840183685681474,0.3727272727272728,0.3727272727272728,1173.7328914728205,1443.2962636993905,5,1.0,1438.4631682533577,16.510677851725777,-0.3,0.3,True,True,True,-3.3295058339556967,0.07272727272727281,False
FT-120,11,1.0,233.70349778129423,37.387390481201415,-0.3272727272727273,0.3272727272727273,1558.9989797646351,1386.1476473421424,5,1.0,160.9677746007487,39.004610510902516,0.6,0.6,False,False,False,1.6172200297011017,0.27272727272727265,False
FT-121,11,1.0,1680.2273035770552,37.45825363782045,-0.39090909090909093,0.39090909090909093,1558.995169070793,1419.464297181073,5,1.0,1406.580545178756,25.017668807125602,0.9999999999999999,0.9999999999999999,False,True,False,-12.440584830694846,0.6090909090909089,False
FT-122,11,1.0,1130.2202470815969,36.67748956239709,-0.36363636363636365,0.36363636363636365,1558.9975814931574,1455.6854919433242,5,1.0,1046.1908695232225,22.272578017009355,0.9999999999999999,0.9999999999999999,False,True,False,-14.404911545387737,0.6363636363636362,False
FT-123,11,1.0,1570.523824463237,21.986585159927145,-0.6818181818181819,0.6818181818181819,1089.0265712685955,1455.280496632148,5,1.0,1803.134057703266,23.77240212923169,0.8999999999999998,0.8999999999999998,True,True,True,1.7858169693045447,0.21818181818181792,False
FT-124,11,1.0,1584.6985835682717,24.40969271536007,-0.7090909090909092,0.7090909090909092,1039.6588042265028,1419.321667147817,5,1.0,1336.8944528938268,24.90903937561927,0.9999999999999999,0.9999999999999999,True,True,True,0.4993466602591994,0.2909090909090907,False
FT-125,11,1.0,381.4481653293624,33.4194629735431,-0.7454545454545456,0.7454545454545456,1039.65820184451,1455.661683126547,5,1.0,414.40788794399276,28.49097176471659,0.8999999999999998,0.8999999999999998,False,True,False,-4.928491208826507,0.1545454545454542,False
FT-126,11,1.0,137.43436962293103,145.19186748506937,-0.28181818181818186,0.28181818181818186,1089.3589349095078,1439.0541834189,5,1.0,61.977767503762394,64.10383011028573,0.8999999999999998,0.8999999999999998,False,False,False,-81.08803737478364,0.6181818181818179,False
FT-127,11,1.0,989.7310125429307,21.756467503949565,-0.6727272727272727,0.6727272727272727,1089.3621822179891,1455.0379438086263,5,1.0,1168.6432768776046,26.43589832126981,0.8999999999999998,0.8999999999999998,True,True,True,4.679430817320245,0.22727272727272707,False
FT-128,11,1.0,2351.735152128178,36.879608070042394,-0.43636363636363645,0.43636363636363645,1559.5001805325464,1419.26972000283,5,1.0,1814.3685271672832,22.48606835304684,0.9999999999999999,0.9999999999999999,False,True,False,-14.393539716995555,0.5636363636363635,False
FT-129,11,1.0,1566.7183747172646,35.72977324082115,-0.41818181818181827,0.41818181818181827,1559.499840726536,1455.3698325798234,5,1.0,1448.601414154526,28.960740608823876,0.8999999999999998,0.8999999999999998,False,True,False,-6.769032631997277,0.48181818181818153,False
FT-130,11,1.0,1787.0845933494675,28.112719418546853,-0.7545454545454545,0.7545454545454545,1040.3294064561312,1419.1001653827748,5,1.0,1477.554481928287,25.733004534312688,0.9999999999999999,0.9999999999999999,True,True,True,-2.379714884234165,0.24545454545454537,False
FT-131,11,1.0,395.6991108433343,27.375205600737775,-0.7000000000000001,0.7000000000000001,1040.328774739611,1455.4224047810255,5,1.0,397.99592911244923,23.976964655876525,0.8999999999999998,0.8999999999999998,True,True,True,-3.39824094486125,0.19999999999999973,False
FT-132,11,1.0,109.4169276049824,36.83188966207336,-0.6090909090909091,0.6090909090909091,1088.3549855574815,1438.8098367577045,5,1.0,344.9978384526886,174.90881196289834,0.7,0.7,False,False,False,138.07692230082498,0.09090909090909083,False
FT-133,11,1.0,1351.542551822656,21.20108178534103,-0.6727272727272727,0.6727272727272727,1088.3554957275571,1455.6188085752144,5,1.0,1633.4156588191206,25.15321745124468,0.9999999999999999,0.9999999999999999,True,True,True,3.952135665903647,0.32727272727272716,False
FT-134,11,1.0,100.7144472006315,42.795436511909664,-0.5272727272727273,0.5272727272727273,1088.3568018363508,1473.517094540187,5,1.0,84.11809693270877,54.67558051993883,0.8999999999999998,0.8999999999999998,False,False,False,11.88014400802917,0.37272727272727246,False
FT-135,11,1.0,1399.9749342510672,17.7924496877892,0.5636363636363637,0.5636363636363637,1173.2301124568482,1442.9947789043065,5,1.0,1388.6774351993859,13.529988050797742,-0.49999999999999994,0.49999999999999994,True,True,True,-4.262461636991459,0.06363636363636377,False
FT-136,11,1.0,160.12010479475978,34.31904572725117,-0.7363636363636363,0.7363636363636363,1040.0009583626654,1386.0494617442523,5,1.0,128.30306138078907,31.109925817173767,0.6,0.6,False,False,False,-3.209119910077405,0.13636363636363635,False
FT-137,11,1.0,2161.5748772859592,27.10374969802396,-0.7545454545454545,0.7545454545454545,1039.9948749944976,1419.220544280622,5,1.0,1800.2769763846943,28.006956929971512,0.8999999999999998,0.8999999999999998,True,True,True,0.903207231947551,0.14545454545454528,False
FT-138,11,1.0,481.47182926435596,30.743909314671285,-0.7636363636363637,0.7636363636363637,1039.997339280622,1455.4289604217147,5,1.0,533.1277035244399,25.905928934498384,0.8999999999999998,0.8999999999999998,False,True,False,-4.837980380172901,0.13636363636363613,False
FT-139,11,1.0,941.4798996995302,19.71136078033946,0.39090909090909093,0.39090909090909093,1174.234578749382,1443.187753176186,5,1.0,977.7873212063639,12.8372556141253,-0.49999999999999994,0.49999999999999994,True,True,True,-6.874105166214161,0.10909090909090902,False
FT-140,11,1.0,4713.124470346388,17.191931767993108,-0.3727272727272728,0.3727272727272728,1223.2883799925703,1257.8617538028573,5,1.0,3155.431121502113,28.252039050953115,0.9999999999999999,0.9999999999999999,True,True,True,11.060107282960008,0.6272727272727271,False
FT-141,11,1.0,585.194974208557,192.17800725525618,-0.02727272727272728,0.02727272727272728,1223.2951510470548,1273.6834926002612,5,1.0,1556.0813975384808,133.65477589432933,0.3,0.3,False,False,False,-58.52323136092684,0.2727272727272727,False
FT-142,11,1.0,32025.890221837115,12.763186521141696,-0.19090909090909092,0.19090909090909092,1223.287004668688,1299.8451740769872,5,1.0,26215.697165459736,16.398291788568308,0.8999999999999998,0.8999999999999998,True,True,True,3.6351052674266118,0.7090909090909089,False
FT-143,11,1.0,1392.6790192232277,37.37806474517451,-0.3272727272727273,0.3272727272727273,1632.5484544078683,1455.1631672982346,5,1.0,1623.3736369129883,26.58324921680945,0.8999999999999998,0.8999999999999998,False,True,False,-10.794815528365064,0.5727272727272725,False
FT-144,11,1.0,195.99749038094967,46.5206847819744,-0.4000000000000001,0.4000000000000001,1632.5484775521786,1473.171101763048,5,1.0,194.16171226290766,52.882861754197826,0.8999999999999998,0.8999999999999998,False,False,False,6.362176972223423,0.4999999999999997,False
FT-145,11,0.9090909090909091,986.3648965641896,37.12144833411648,-0.4090909090909091,0.4090909090909091,1632.0422244647154,1455.2449080604651,5,1.0,1214.1185278496264,26.11955890464574,0.9999999999999999,0.9999999999999999,False,True,False,-11.00188942947074,0.5909090909090908,False
FT-146,11,0.9090909090909091,237.8264631106058,38.098669169241674,-0.4909090909090909,0.4909090909090909,1633.038705134174,1439.0391430336188,5,1.0,162.10601156217916,39.73107617589501,0.8999999999999998,0.8999999999999998,False,False,False,1.632407006653338,0.4090909090909089,False
FT-147,11,1.0,1193.6611550192465,36.10635352114037,-0.45454545454545453,0.45454545454545453,1633.0436758967032,1455.2477318872882,5,1.0,1352.4542855514453,25.089561651934755,0.9999999999999999,0.9999999999999999,False,True,False,-11.016791869205615,0.5454545454545454,False
FT-148,11,1.0,177.79412523424529,42.00963195190652,-0.6000000000000001,0.6000000000000001,1633.0433891731236,1473.397159852177,5,1.0,177.86379223533405,23.218485868331257,0.7,0.7,False,True,False,-18.791146083575264,0.09999999999999987,False
FT-149,11,1.0,1498.2910353979833,25.276131489682314,-0.7545454545454545,0.7545454545454545,1264.301168475248,1498.8110275470938,5,1.0,2070.8969425251553,8.818576955397429,-0.3,0.3,True,True,True,-16.457554534284885,0.45454545454545453,False
FT-150,11,1.0,1461.756135360252,16.01246658010684,-0.5454545454545455,0.5454545454545455,1265.276619401272,1499.076621782328,5,1.0,1688.2664322354547,10.872316212684769,0.19999999999999998,0.19999999999999998,True,True,True,-5.14015036742207,0.34545454545454557,False
FT-151,11,1.0,168.3020546366152,26.17640272600251,-0.46363636363636374,0.46363636363636374,1088.6951060782058,1438.8803038529063,5,1.0,125.80105573307969,38.95240044989182,0.7,0.7,True,False,False,12.775997723889308,0.23636363636363622,True
FT-152,11,1.0,1873.99028946825,19.964455248892953,-0.6181818181818182,0.6181818181818182,1088.69277311038,1455.33623852908,5,1.0,2195.7236540626095,26.652298730126603,0.8999999999999998,0.8999999999999998,True,True,True,6.687843481233649,0.28181818181818163,False
FT-153,11,1.0,151.4211640047555,29.160901268219174,-0.6000000000000001,0.6000000000000001,1088.6918828508271,1473.446015556528,5,1.0,119.33840582657827,30.707063254260383,0.8999999999999998,0.8999999999999998,True,False,False,1.5461619860412092,0.2999999999999997,True
FT-154,11,1.0,2753.805753607847,23.842942810012225,-0.7636363636363637,0.7636363636363637,1263.7971017854209,1498.895810560801,5,1.0,3913.4837486087517,10.252160118209673,0.09999999999999999,0.09999999999999999,True,True,True,-13.590782691802552,0.6636363636363637,False
FT-155,11,1.0,1038.9695002714582,15.71553630944459,-0.48181818181818187,0.48181818181818187,1266.2831822007336,1499.1248349190344,5,1.0,1195.1305669324906,9.601911623200007,0.19999999999999998,0.19999999999999998,True,True,True,-6.113624686244583,0.28181818181818186,False
FT-156,11,0.9090909090909091,1879.8476739764735,38.43617598690876,-0.4727272727272727,0.4727272727272727,1560.001369125993,1419.237135066407,5,1.0,1408.850572115252,27.756516359377482,0.9999999999999999,0.9999999999999999,False,True,False,-10.679659627531276,0.5272727272727271,False
FT-157,11,1.0,4151.624070372584,23.796593780249943,-0.7454545454545456,0.7454545454545456,1263.2947685123595,1498.9586431862058,5,1.0,5755.837837323395,14.151724208953313,0.09999999999999999,0.09999999999999999,True,True,True,-9.64486957129663,0.6454545454545456,False
FT-158,11,1.0,984.5967368662833,14.584412456025948,0.46363636363636374,0.46363636363636374,1256.286883804324,1499.1705919535325,5,1.0,1017.1018916772676,15.646855920935222,0.09999999999999999,0.09999999999999999,True,True,True,1.0624434649092738,0.36363636363636376,False
FT-159,11,1.0,1069.713385107761,27.94147434372141,-0.8000000000000002,0.8000000000000002,1343.8406591266526,1551.4018781172863,5,1.0,1529.5633260607246,12.663645081308314,0.19999999999999998,0.19999999999999998,True,True,True,-15.277829262413096,0.6000000000000002,False
FT-160,11,1.0,6249.052178574144,17.01746024817178,0.27272727272727276,0.27272727272727276,1254.7781749513174,1499.4061441213764,5,1.0,6244.499558143434,13.805211379377244,0.09999999999999999,0.09999999999999999,True,True,True,-3.2122488687945356,0.17272727272727278,False
FT-161,11,1.0,2252.563161035589,14.21994234301517,0.16363636363636366,0.16363636363636366,1255.783773964013,1499.2176641397284,5,1.0,2281.3490887123035,13.920652726764574,0.09999999999999999,0.09999999999999999,True,True,True,-0.29928961625059536,0.06363636363636367,False
FT-162,11,1.0,5575.712968976438,15.63972563109925,0.4727272727272727,0.4727272727272727,1254.277029107562,1499.404825285124,5,1.0,5651.710568549618,14.266089978124857,0.19999999999999998,0.19999999999999998,True,True,True,-1.373635652974393,0.2727272727272727,False
FT-163,11,1.0,1067.4257666487863,21.521768186762053,-0.08181818181818183,0.08181818181818183,1337.3318321701493,1551.0732220065731,5,1.0,1185.677512131566,13.35886274320021,-0.6,0.6,True,True,True,-8.162905443561844,0.5181818181818182,False
FT-164,11,1.0,1215.119684362043,36.9402558624771,-0.6545454545454547,0.6545454545454547,1344.339916651195,1551.2785241791908,5,1.0,1854.070003336122,13.604209874520308,0.19999999999999998,0.19999999999999998,False,True,False,-23.336045987956794,0.4545454545454547,False
FT-165,11,1.0,4330.838282326309,15.925399709770979,0.17272727272727276,0.17272727272727276,1255.2798171824015,1499.3447722912745,5,1.0,4329.291593598343,10.95094493047542,0.09999999999999999,0.09999999999999999,True,True,True,-4.974454779295559,0.07272727272727277,False
FT-166,11,1.0,2382.851464684823,16.425240783874987,-0.02727272727272728,0.02727272727272728,1336.829587591733,1551.163342823527,5,1.0,2457.4612533190734,14.112472203172784,0.19999999999999998,0.19999999999999998,True,True,True,-2.312768580702203,0.1727272727272727,False
FT-167,11,1.0,1421.742137407968,25.428566598976715,-0.4000000000000001,0.4000000000000001,1265.77527779671,1499.0848223250168,5,1.0,1705.465249723537,8.8068690381389,-0.09999999999999999,0.09999999999999999,True,True,True,-16.621697560837816,0.3000000000000001,False
FT-168,11,1.0,4272.505543503742,15.14584075503748,-0.03636363636363637,0.03636363636363637,1336.3262451050714,1551.2877356272045,5,1.0,4554.22113208202,12.544994781786029,0.19999999999999998,0.19999999999999998,True,True,True,-2.6008459732514506,0.1636363636363636,False
FT-169,11,1.0,4938.3555851553665,14.829959232989081,-0.05454545454545456,0.05454545454545456,1335.3236370967948,1551.257112257207,5,1.0,5388.5039739594,11.98768270734268,0.09999999999999999,0.09999999999999999,True,True,True,-2.842276525646401,0.045454545454545435,False
FT-170,11,1.0,5779.27594753261,16.239033737652633,0.0,0.0,1335.8228921318928,1551.4213307481,5,1.0,6390.121801093778,12.329878341379068,0.19999999999999998,0.19999999999999998,True,True,True,-3.9091553962735652,0.19999999999999998,False
FT-171,11,1.0,3663.6905150518155,25.512958021636116,-0.7545454545454545,0.7545454545454545,1262.7926388390904,1499.0089198979422,5,1.0,5065.927280513043,13.888467721557054,0.09999999999999999,0.09999999999999999,True,True,True,-11.624490300079062,0.6545454545454545,False
FT-172,11,0.8181818181818182,59.766309416300366,56.918678555128146,-0.013667461427346159,0.013667461427346159,886.6352611425967,674.1885161473726,5,0.2,12.076946642752066,162.1332981864566,0.7,0.7,False,False,False,105.21461963132847,0.6863325385726537,False
FT-173,11,0.8181818181818182,1458.7944828631628,300.45496025108105,-0.5466984570938462,0.5466984570938462,887.6456265913164,639.9073997418709,5,0.6,3640.030768082551,219.89123135181921,0.20519567041703085,0.20519567041703085,False,False,False,-80.56372889926183,0.3415027866768154,False
FT-174,11,0.9090909090909091,25.94086233194126,41.542376869897204,-0.23636363636363636,0.23636363636363636,1210.8304701216448,928.6948296247882,5,0.6,62.881005103597225,122.16737107755912,0.49999999999999994,0.49999999999999994,False,False,False,80.62499420766193,0.26363636363636356,False
FT-175,11,1.0,1238.3606696398895,18.513871351684124,-0.4909090909090909,0.4909090909090909,844.0870342319306,962.9974510538884,5,1.0,962.4943716815327,21.421027236656652,0.7,0.7,True,True,True,2.9071558849725285,0.20909090909090905,False
FT-176,11,1.0,1249.2180177477076,21.152805043236764,-0.24545454545454545,0.24545454545454545,871.0972026876352,967.075674195556,5,1.0,1081.588678208163,28.170608115894023,0.9999999999999999,0.9999999999999999,True,True,True,7.017803072657259,0.7545454545454544,False
FT-177,11,1.0,73.56364944131002,44.76732488551323,-0.45454545454545453,0.45454545454545453,1372.9222666552944,1005.5678939773716,5,1.0,56.375781824465264,31.42029819026781,0.09999999999999999,0.09999999999999999,False,False,False,-13.347026695245422,0.35454545454545455,False
FT-178,11,1.0,1510.7574407189436,24.347460385103748,-0.4090909090909091,0.4090909090909091,1455.998949997305,1013.726434598975,5,1.0,1031.1434874091258,32.13027286659813,0.8999999999999998,0.8999999999999998,True,False,False,7.7828124814943855,0.4909090909090907,True
FT-179,11,1.0,1681.5265292251017,19.76320387275645,-0.26363636363636367,0.26363636363636367,728.4969707230775,1014.0492700576092,5,1.0,1111.4924281384588,27.440677244031846,0.8999999999999998,0.8999999999999998,True,True,True,7.677473371275397,0.6363636363636361,False
FT-180,11,1.0,470.44248161296986,42.25659469057443,-0.36363636363636365,0.36363636363636365,1846.2712907601397,1057.5333992700469,5,1.0,256.5958222492718,27.149727447121602,0.8999999999999998,0.8999999999999998,False,True,False,-15.106867243452829,0.5363636363636362,False
FT-181,11,0.9090909090909091,1354.8712041863494,51.66603947639464,-0.46363636363636374,0.46363636363636374,1846.2703428802347,1070.925201977295,5,1.0,926.7829904507558,38.65072088378041,0.8999999999999998,0.8999999999999998,False,False,False,-13.015318592614229,0.43636363636363606,False
FT-182,11,1.0,1386.0709306910958,15.992830130548263,-0.39090909090909093,0.39090909090909093,1026.1932694786867,1095.4661545958722,5,1.0,899.6380943300171,30.689190829720708,0.8999999999999998,0.8999999999999998,True,False,False,14.696360699172445,0.5090909090909088,True
FT-183,11,1.0,419.0312162099756,114.61765646146728,-0.6636363636363638,0.6636363636363638,1026.1928910886666,1107.040419851715,5,1.0,310.7926126888257,121.24380817139328,0.6,0.6,False,False,False,6.626151709926006,0.06363636363636382,False
FT-184,11,1.0,1847.2701892181417,19.904381123540183,-0.18181818181818182,0.18181818181818182,809.0412002643465,1121.032321128916,5,1.0,1091.5535280366607,29.025169836332342,0.8999999999999998,0.8999999999999998,True,True,True,9.120788712792159,0.718181818181818,False
FT-185,11,1.0,732.4156434213983,38.733725182294314,-0.8909090909090911,0.8909090909090911,931.6414646729085,1057.9007241015097,5,1.0,641.6556989495756,25.951988159391053,0.8999999999999998,0.8999999999999998,False,True,False,-12.781737022903261,0.009090909090908705,False
FT-186,11,1.0,72.66245175596532,28.194057525617943,-0.44545454545454555,0.44545454545454555,931.6243046494036,1102.186769188893,5,1.0,63.73003043137244,35.896798001017075,0.7,0.7,True,False,False,7.702740475399132,0.2545454545454544,True
FT-187,11,1.0,1429.4116975652757,21.38342535503486,-0.3454545454545455,0.3454545454545455,931.6249044842097,1117.1180883829777,5,1.0,855.2214447326278,25.546694579823942,0.8999999999999998,0.8999999999999998,True,True,True,4.163269224789083,0.5545454545454542,False
FT-188,11,1.0,84.0586923610034,29.20842594173946,-0.018181818181818184,0.018181818181818184,931.123316275561,1102.1879690833632,5,1.0,67.2781635922619,29.196136187769916,0.9999999999999999,0.9999999999999999,True,True,True,-0.012289753969543682,0.9818181818181817,False
FT-189,11,1.0,1682.4040063672107,18.539000920414683,-0.36363636363636365,0.36363636363636365,931.123020951668,1117.150900959169,5,1.0,1036.5031937894296,27.862284762381442,0.8999999999999998,0.8999999999999998,True,True,True,9.32328384196676,0.5363636363636362,False
FT-190,11,1.0,194.32553880509792,37.80451944319785,-0.33636363636363636,0.33636363636363636,996.1598538662096,1120.0790796707618,5,1.0,85.56034709793879,68.24092783958672,0.9999999999999999,0.9999999999999999,False,False,False,30.43640839638887,0.6636363636363636,False
FT-191,11,1.0,1678.3722646852254,18.596252987093173,-0.3272727272727273,0.3272727272727273,996.1601236401428,1136.386402786609,5,1.0,1039.710297736507,28.410559559332693,0.9999999999999999,0.9999999999999999,True,True,True,9.81430657223952,0.6727272727272726,False
FT-192,11,1.0,129.88653579407037,21.726484312615042,0.15454545454545454,0.15454545454545454,1068.7037715820934,1157.8147203461158,5,1.0,68.84591152294351,47.482509641378044,0.7,0.7,True,False,False,25.756025328763002,0.5454545454545454,True
FT-193,11,1.0,1677.0055658266408,16.6795806974161,-0.4090909090909091,0.4090909090909091,1068.7043278235449,1173.5611587867572,5,1.0,992.7866609923442,29.219641719148836,0.7,0.7,True,True,True,12.540061021732736,0.29090909090909084,False
FT-194,11,1.0,1527.3498718420167,18.58014939539284,-0.10000000000000002,0.10000000000000002,1106.736189796707,1180.3607794138811,5,1.0,971.5596806655551,27.744103518723914,0.8999999999999998,0.8999999999999998,True,True,True,9.163954123331074,0.7999999999999998,False
FT-195,11,1.0,500.8182606119441,18.043122525193752,-0.48181818181818187,0.48181818181818187,1077.708774786632,1164.8240522057135,5,1.0,324.65369306522746,30.9810671466569,0.8999999999999998,0.8999999999999998,True,False,False,12.93794462146315,0.41818181818181793,True
FT-196,11,1.0,1397.7012946376306,15.082162006039274,-0.28181818181818186,0.28181818181818186,1079.2166019688184,1212.162690219896,5,1.0,941.0579078403298,21.320622966626868,0.9999999999999999,0.9999999999999999,True,True,True,6.238460960587593,0.718181818181818,False
FT-197,11,1.0,338.62752143384796,45.12246414282777,0.10000000000000002,0.10000000000000002,1230.809519318578,1266.2292769123917,5,1.0,96.29522444487817,52.37483256983395,0.9999999999999999,0.9999999999999999,False,False,False,7.252368427006175,0.8999999999999999,False
FT-198,11,1.0,1321.6799192517187,25.33701804059271,-0.3545454545454546,0.3545454545454546,1398.406658551712,1341.7948458373571,5,1.0,966.8218236769441,23.030255514438103,0.8999999999999998,0.8999999999999998,True,True,True,-2.306762526154607,0.5454545454545452,False
FT-199,11,1.0,135.13954927530207,41.45577118925408,-0.3272727272727273,0.3272727272727273,1223.794329633322,1273.4466422499067,5,1.0,343.93963485560425,179.0645375898982,-0.7,0.7,False,False,False,137.60876640064413,0.37272727272727263,False
FT-200,11,1.0,128.16086591180053,29.67481765549639,-0.27272727272727276,0.27272727272727276,1039.6606356714726,1386.5689310879638,5,1.0,96.30858509889366,35.92940255721407,0.8999999999999998,0.8999999999999998,True,False,False,6.254584901717678,0.627272727272727,True
FT-201,11,1.0,255.92890890441714,37.8512760470806,-0.6454545454545455,0.6454545454545455,1560.0025678909035,1385.9591274494428,5,1.0,187.7169886381751,35.697101017527565,0.9999999999999999,0.9999999999999999,False,False,False,-2.1541750295530377,0.3545454545454544,False
FT-202,11,1.0,180.79833832393186,20.10828825235655,0.39090909090909093,0.39090909090909093,1033.9870057402484,1386.1519996372765,5,1.0,107.34642792936563,41.07125514338077,0.8999999999999998,0.8999999999999998,True,False,False,20.962966891024216,0.5090909090909088,True
FT-203,11,1.0,1928.6212154045788,18.778613824975483,0.6181818181818182,0.6181818181818182,1033.9851251097311,1419.5994173936797,5,1.0,1134.6534462995887,32.68901200924079,0.9999999999999999,0.9999999999999999,True,False,False,13.910398184265308,0.3818181818181817,True
FT-204,11,1.0,893.1037674126444,18.59643048857699,0.4090909090909091,0.4090909090909091,1033.9838278235356,1455.7532616121457,5,1.0,638.6309675384143,28.74539158232318,0.8999999999999998,0.8999999999999998,True,True,True,10.148961093746191,0.4909090909090907,False
FT-205,11,1.0,338.5718169113185,27.098356777146837,-0.5636363636363637,0.5636363636363637,1559.5079808864853,1385.8104858293589,5,1.0,231.84009556739193,47.9199193040736,0.9999999999999999,0.9999999999999999,True,False,False,20.821562526926765,0.4363636363636362,True
FT-206,11,1.0,198.7698817395667,18.29453207811143,0.48181818181818187,0.48181818181818187,1034.6560763743712,1386.0386461317642,5,1.0,89.21520503928177,27.83321397340615,0.8999999999999998,0.8999999999999998,True,True,True,9.538681895294719,0.41818181818181793,False
FT-207,11,1.0,992.1135062686601,17.507698284920387,0.22727272727272727,0.22727272727272727,1034.6551417461487,1455.50905041845,5,1.0,702.2652117771744,22.97559149687604,0.8999999999999998,0.8999999999999998,True,True,True,5.467893211955651,0.6727272727272725,False
