task_name,feature_space,model_name,feature,n_selected,mean_coef,mean_abs_coef,positive_coef_fraction,n_folds,selection_frequency,sign_consistency
French_vs_LMU,main,linear_svm,FT-016,50,-0.0441966179705839,0.0441966179705839,0.0,50,1.0,1.0
French_vs_LMU,main,linear_svm,FT-220,47,-0.04629675490232387,0.04629675490232387,0.0,50,0.94,1.0
French_vs_LMU,main,linear_svm,FT-232,40,0.04610540339537329,0.04610540339537329,1.0,50,0.8,1.0
French_vs_LMU,main,linear_svm,FT-021,35,-0.048877261601254905,0.048877261601254905,0.0,50,0.7,1.0
French_vs_LMU,main,linear_svm,FT-068,18,-0.0558536282394316,0.0558536282394316,0.0,50,0.36,1.0
French_vs_LMU,main,linear_svm,FT-133,6,-0.037089578826744955,0.037089578826744955,0.0,50,0.12,1.0
French_vs_LMU,main,linear_svm,FT-025,2,-0.04539469907253512,0.04539469907253512,0.0,50,0.04,1.0
French_vs_LMU,main,linear_svm,FT-032,1,0.05375733970843795,0.05375733970843795,1.0,50,0.02,1.0
French_vs_LMU,main,linear_svm,FT-020,1,-0.037180346147021565,0.037180346147021565,0.0,50,0.02,1.0
French_vs_LMU,main,logreg_l1,FT-050,50,0.8860992963848021,0.8860992963848021,1.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-046,50,0.6695287112922863,0.6695287112922863,1.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-043,50,0.5740940659620434,0.5740940659620434,1.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-053,50,-0.44182824949874083,0.44182824949874083,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-071,50,-0.39428459782957453,0.39428459782957453,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-176,50,-0.3567352889446229,0.3567352889446229,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-221,50,0.23063672394075876,0.23063672394075876,0.92,50,1.0,0.8400000000000001
French_vs_LMU,main,logreg_l1,FT-123,50,-0.09041103666955803,0.09041103666955803,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-016,50,-0.02486010689192005,0.02486010689192005,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-064,50,0.010832484969462272,0.010832484969462272,0.14,50,1.0,0.72
French_vs_LMU,main,logreg_l1,FT-152,50,-0.0013754879360397966,0.0013754879360397966,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-067,50,0.0006640799501663493,0.0006640799501663493,0.02,50,1.0,0.96
French_vs_LMU,main,logreg_l1,FT-049,50,-0.00038073591306105514,0.00038073591306105514,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-065,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-070,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-114,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-127,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,main,logreg_l1,FT-220,47,-0.004675999063008704,0.004675999063008704,0.0,50,0.94,1.0
French_vs_LMU,main,logreg_l1,FT-232,40,0.0,0.0,0.0,50,0.8,1.0
French_vs_LMU,main,logreg_l1,FT-021,35,-0.06564537357647117,0.06564537357647117,0.0,50,0.7,1.0
French_vs_LMU,main,logreg_l1,FT-068,18,-0.03440007311166492,0.03440007311166492,0.0,50,0.36,1.0
French_vs_LMU,main,logreg_l1,FT-133,6,0.0,0.0,0.0,50,0.12,1.0
French_vs_LMU,main,logreg_l1,FT-025,2,0.0,0.0,0.0,50,0.04,1.0
French_vs_LMU,main,logreg_l1,FT-020,1,0.0,0.0,0.0,50,0.02,1.0
French_vs_LMU,main,logreg_l1,FT-032,1,0.0,0.0,0.0,50,0.02,1.0
French_vs_LMU,representative,linear_svm,FT-046,50,0.18736000817846613,0.18736000817846613,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-030,50,-0.18635059889380012,0.18635059889380012,0.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-021,50,-0.16037025928898857,0.16037025928898857,0.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-031,50,0.1282849416803796,0.1282849416803796,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-040,50,-0.12348230203172399,0.12348230203172399,0.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-179,50,0.10551319528495398,0.10551319528495398,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-145,50,-0.09451457221991694,0.09451457221991694,0.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-178,50,0.09063258695247597,0.09063258695247597,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-102,50,0.08906684735024104,0.08906684735024104,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-174,50,0.08526303065325001,0.08526303065325001,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-101,50,-0.08452000552543419,0.08452000552543419,0.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-205,50,0.049494988510888696,0.049494988510888696,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-076,50,0.03070558141203862,0.031119212202770453,0.96,50,1.0,0.9199999999999999
French_vs_LMU,representative,linear_svm,FT-206,50,0.028368681471792875,0.028368681471792875,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-184,50,0.025396897739571333,0.025396897739571333,1.0,50,1.0,1.0
French_vs_LMU,representative,linear_svm,FT-082,50,-0.021872962024082166,0.0231411078306801,0.14,50,1.0,0.72
French_vs_LMU,representative,linear_svm,FT-096,50,0.0023354452130545087,0.011443570571107335,0.6,50,1.0,0.19999999999999996
French_vs_LMU,representative,linear_svm,FT-015,49,-0.050575610809504803,0.050575610809504803,0.0,50,0.98,1.0
French_vs_LMU,representative,linear_svm,FT-066,27,-0.050130375345667055,0.050130375345667055,0.0,50,0.54,1.0
French_vs_LMU,representative,linear_svm,FT-186,16,-0.003013318823031694,0.007423105528996834,0.375,50,0.32,0.25
French_vs_LMU,representative,linear_svm,FT-156,15,0.03177836916734539,0.03177836916734539,1.0,50,0.3,1.0
French_vs_LMU,representative,linear_svm,FT-110,11,-0.10616375907307675,0.10616375907307675,0.0,50,0.22,1.0
French_vs_LMU,representative,linear_svm,FT-243,10,-0.0698530577046191,0.0698530577046191,0.0,50,0.2,1.0
French_vs_LMU,representative,linear_svm,FT-028,9,0.046697292274196785,0.046697292274196785,1.0,50,0.18,1.0
French_vs_LMU,representative,linear_svm,FT-161,9,-0.0170950221094764,0.0170950221094764,0.0,50,0.18,1.0
French_vs_LMU,representative,linear_svm,FT-023,2,0.052509356410155486,0.052509356410155486,1.0,50,0.04,1.0
French_vs_LMU,representative,linear_svm,FT-135,1,-0.013872832312911554,0.013872832312911554,0.0,50,0.02,1.0
French_vs_LMU,representative,linear_svm,FT-005,1,0.012219438085144361,0.012219438085144361,1.0,50,0.02,1.0
French_vs_LMU,representative,logreg_l1,FT-046,50,3.136568703944589,3.136568703944589,1.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-021,50,-0.5672157707645008,0.5672157707645008,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-030,50,-0.06732222134928934,0.06732222134928934,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-031,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-040,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-076,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-082,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-096,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-101,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-102,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-145,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-174,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-178,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-179,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-184,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-205,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-206,50,0.0,0.0,0.0,50,1.0,1.0
French_vs_LMU,representative,logreg_l1,FT-015,49,0.0,0.0,0.0,50,0.98,1.0
French_vs_LMU,representative,logreg_l1,FT-066,27,0.0,0.0,0.0,50,0.54,1.0
French_vs_LMU,representative,logreg_l1,FT-186,16,0.0,0.0,0.0,50,0.32,1.0
French_vs_LMU,representative,logreg_l1,FT-156,15,0.0,0.0,0.0,50,0.3,1.0
French_vs_LMU,representative,logreg_l1,FT-110,11,0.0,0.0,0.0,50,0.22,1.0
French_vs_LMU,representative,logreg_l1,FT-243,10,0.0,0.0,0.0,50,0.2,1.0
French_vs_LMU,representative,logreg_l1,FT-028,9,0.0,0.0,0.0,50,0.18,1.0
French_vs_LMU,representative,logreg_l1,FT-161,9,0.0,0.0,0.0,50,0.18,1.0
French_vs_LMU,representative,logreg_l1,FT-023,2,0.0,0.0,0.0,50,0.04,1.0
French_vs_LMU,representative,logreg_l1,FT-005,1,0.0,0.0,0.0,50,0.02,1.0
French_vs_LMU,representative,logreg_l1,FT-135,1,0.0,0.0,0.0,50,0.02,1.0
LMU_vs_Dunn,high,linear_svm,FT-133,50,0.1782214483624197,0.1782214483624197,1.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-046,50,-0.17684757842490717,0.17684757842490717,0.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-050,50,-0.17505463550549094,0.17505463550549094,0.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-043,50,-0.1668747917832213,0.1668747917832213,0.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-238,50,0.1628980913973332,0.1628980913973332,1.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-115,50,0.14232273392570274,0.14232273392570274,1.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-076,50,-0.10244976690821953,0.10244976690821953,0.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-056,50,-0.07658114584445593,0.07658114584445593,0.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-051,50,-0.06888273035196352,0.06888273035196352,0.0,50,1.0,1.0
LMU_vs_Dunn,high,linear_svm,FT-102,50,-0.058781469835135824,0.059592006112991536,0.04,50,1.0,0.92
LMU_vs_Dunn,high,linear_svm,FT-105,49,-0.01319220811697463,0.03600441448113844,0.3673469387755102,50,0.98,0.26530612244897955
LMU_vs_Dunn,high,linear_svm,FT-040,48,0.02161523748226532,0.03835601666057362,0.7708333333333334,50,0.96,0.5416666666666667
LMU_vs_Dunn,high,linear_svm,FT-101,48,0.01564986823684824,0.026121722091886734,0.7291666666666666,50,0.96,0.45833333333333326
LMU_vs_Dunn,high,linear_svm,FT-233,47,-0.029084366475585408,0.031156794036703152,0.10638297872340426,50,0.94,0.7872340425531915
LMU_vs_Dunn,high,linear_svm,FT-158,45,0.005761148756760499,0.03126636100166547,0.4444444444444444,50,0.9,0.11111111111111116
LMU_vs_Dunn,high,linear_svm,FT-168,42,-0.009587940559920313,0.048246830612915806,0.35714285714285715,50,0.84,0.2857142857142857
LMU_vs_Dunn,high,linear_svm,FT-028,39,-0.08616579203991812,0.08616579203991812,0.0,50,0.78,1.0
LMU_vs_Dunn,high,linear_svm,FT-089,37,0.009859145756956117,0.023824903850253685,0.5675675675675675,50,0.74,0.1351351351351351
LMU_vs_Dunn,high,linear_svm,FT-245,33,0.1022846875076413,0.1022846875076413,1.0,50,0.66,1.0
LMU_vs_Dunn,high,linear_svm,FT-161,31,0.033314117287185266,0.03800939247982256,0.8064516129032258,50,0.62,0.6129032258064515
LMU_vs_Dunn,high,linear_svm,FT-079,17,-0.06009092046691619,0.06123722425349534,0.058823529411764705,50,0.34,0.8823529411764706
LMU_vs_Dunn,high,linear_svm,FT-038,11,-0.07676501526046642,0.07904297575777637,0.09090909090909091,50,0.22,0.8181818181818181
LMU_vs_Dunn,high,linear_svm,FT-145,10,0.11516941684230635,0.11516941684230635,1.0,50,0.2,1.0
LMU_vs_Dunn,high,linear_svm,FT-172,9,-0.016085852169527338,0.02166609479188191,0.2222222222222222,50,0.18,0.5555555555555556
LMU_vs_Dunn,high,linear_svm,FT-217,8,0.04522349858553089,0.04522349858553089,1.0,50,0.16,1.0
LMU_vs_Dunn,high,linear_svm,FT-155,7,-0.06240171255258231,0.06240171255258231,0.0,50,0.14,1.0
LMU_vs_Dunn,high,linear_svm,FT-005,6,0.10089766475511637,0.10089766475511637,1.0,50,0.12,1.0
LMU_vs_Dunn,high,linear_svm,FT-200,5,-0.06852463945045352,0.06852463945045352,0.0,50,0.1,1.0
LMU_vs_Dunn,high,linear_svm,FT-006,3,0.09440537865906833,0.09440537865906833,1.0,50,0.06,1.0
LMU_vs_Dunn,high,linear_svm,FT-156,2,-0.1153022963958224,0.1153022963958224,0.0,50,0.04,1.0
LMU_vs_Dunn,high,linear_svm,FT-146,1,-0.10436956951419085,0.10436956951419085,0.0,50,0.02,1.0
LMU_vs_Dunn,high,linear_svm,FT-225,1,-0.0910833502744349,0.0910833502744349,0.0,50,0.02,1.0
LMU_vs_Dunn,high,linear_svm,FT-004,1,0.06924664214255781,0.06924664214255781,1.0,50,0.02,1.0
LMU_vs_Dunn,high,logreg_l1,FT-046,50,-1.5698869114873986,1.5698869114873986,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-043,50,-0.880493793842405,0.880493793842405,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-050,50,-0.7637255415129962,0.7637255415129962,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-115,50,0.4261564536436226,0.4261564536436226,1.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-133,50,0.16451142021285306,0.16451142021285306,0.8,50,1.0,0.6000000000000001
LMU_vs_Dunn,high,logreg_l1,FT-238,50,0.09915672930269659,0.09915672930269659,0.74,50,1.0,0.48
LMU_vs_Dunn,high,logreg_l1,FT-051,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-056,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-076,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-102,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,high,logreg_l1,FT-105,49,0.0,0.0,0.0,50,0.98,1.0
LMU_vs_Dunn,high,logreg_l1,FT-040,48,0.0,0.0,0.0,50,0.96,1.0
LMU_vs_Dunn,high,logreg_l1,FT-101,48,0.0,0.0,0.0,50,0.96,1.0
LMU_vs_Dunn,high,logreg_l1,FT-233,47,0.0,0.0,0.0,50,0.94,1.0
LMU_vs_Dunn,high,logreg_l1,FT-158,45,0.0,0.0,0.0,50,0.9,1.0
LMU_vs_Dunn,high,logreg_l1,FT-168,42,0.0,0.0,0.0,50,0.84,1.0
LMU_vs_Dunn,high,logreg_l1,FT-028,39,0.0,0.0,0.0,50,0.78,1.0
LMU_vs_Dunn,high,logreg_l1,FT-089,37,0.0,0.0,0.0,50,0.74,1.0
LMU_vs_Dunn,high,logreg_l1,FT-245,33,0.0,0.0,0.0,50,0.66,1.0
LMU_vs_Dunn,high,logreg_l1,FT-161,31,0.0,0.0,0.0,50,0.62,1.0
LMU_vs_Dunn,high,logreg_l1,FT-079,17,0.0,0.0,0.0,50,0.34,1.0
LMU_vs_Dunn,high,logreg_l1,FT-038,11,0.0,0.0,0.0,50,0.22,1.0
LMU_vs_Dunn,high,logreg_l1,FT-145,10,0.0,0.0,0.0,50,0.2,1.0
LMU_vs_Dunn,high,logreg_l1,FT-172,9,0.0,0.0,0.0,50,0.18,1.0
LMU_vs_Dunn,high,logreg_l1,FT-217,8,0.0,0.0,0.0,50,0.16,1.0
LMU_vs_Dunn,high,logreg_l1,FT-155,7,0.0,0.0,0.0,50,0.14,1.0
LMU_vs_Dunn,high,logreg_l1,FT-005,6,0.0,0.0,0.0,50,0.12,1.0
LMU_vs_Dunn,high,logreg_l1,FT-200,5,0.0,0.0,0.0,50,0.1,1.0
LMU_vs_Dunn,high,logreg_l1,FT-006,3,0.0,0.0,0.0,50,0.06,1.0
LMU_vs_Dunn,high,logreg_l1,FT-156,2,0.0,0.0,0.0,50,0.04,1.0
LMU_vs_Dunn,high,logreg_l1,FT-004,1,0.0,0.0,0.0,50,0.02,1.0
LMU_vs_Dunn,high,logreg_l1,FT-146,1,0.0,0.0,0.0,50,0.02,1.0
LMU_vs_Dunn,high,logreg_l1,FT-225,1,0.0,0.0,0.0,50,0.02,1.0
LMU_vs_Dunn,main,linear_svm,FT-152,50,0.11215152870140864,0.11215152870140864,1.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-123,50,0.10181190818332572,0.10181190818332572,1.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-127,50,0.095754399413045,0.095754399413045,1.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-221,50,-0.09112583583250877,0.09112583583250877,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-046,50,-0.08790380360924246,0.08790380360924246,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-193,50,-0.08187453263246908,0.08187453263246908,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-043,50,-0.07952571201367668,0.07952571201367668,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-050,50,-0.07845638718604643,0.07845638718604643,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-045,50,-0.06837191984883811,0.06837191984883811,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-052,50,-0.066290695724086,0.066290695724086,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-067,50,-0.05932933297702448,0.05932933297702448,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-032,50,-0.053798345671973544,0.053798345671973544,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-114,50,-0.04332356772093606,0.04332356772093606,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-070,50,-0.0337941652227908,0.0337941652227908,0.0,50,1.0,1.0
LMU_vs_Dunn,main,linear_svm,FT-064,47,-0.04895721812920542,0.04895721812920542,0.0,50,0.94,1.0
LMU_vs_Dunn,main,linear_svm,FT-065,43,0.18633312971453608,0.18633312971453608,1.0,50,0.86,1.0
LMU_vs_Dunn,main,linear_svm,FT-036,40,-0.056706048639416876,0.056706048639416876,0.0,50,0.8,1.0
LMU_vs_Dunn,main,linear_svm,FT-035,37,-0.038684270097570826,0.038684270097570826,0.0,50,0.74,1.0
LMU_vs_Dunn,main,linear_svm,FT-133,21,0.09432625355881095,0.09432625355881095,1.0,50,0.42,1.0
LMU_vs_Dunn,main,linear_svm,FT-030,19,-0.06178531177215815,0.06178531177215815,0.0,50,0.38,1.0
LMU_vs_Dunn,main,linear_svm,FT-250,17,-0.07267316202669107,0.07267316202669107,0.0,50,0.34,1.0
LMU_vs_Dunn,main,linear_svm,FT-071,13,0.13350931016886075,0.13350931016886075,1.0,50,0.26,1.0
LMU_vs_Dunn,main,linear_svm,FT-068,13,0.11182663923394702,0.11182663923394702,1.0,50,0.26,1.0
LMU_vs_Dunn,main,linear_svm,FT-232,11,-0.06514315248590036,0.06514315248590036,0.0,50,0.22,1.0
LMU_vs_Dunn,main,linear_svm,FT-044,10,-0.04985559718011219,0.04985559718011219,0.0,50,0.2,1.0
LMU_vs_Dunn,main,linear_svm,FT-033,9,-0.06271841338230148,0.06271841338230148,0.0,50,0.18,1.0
LMU_vs_Dunn,main,linear_svm,FT-031,5,-0.058474755011360645,0.058474755011360645,0.0,50,0.1,1.0
LMU_vs_Dunn,main,linear_svm,FT-034,5,-0.048716678232413366,0.048716678232413366,0.0,50,0.1,1.0
LMU_vs_Dunn,main,linear_svm,FT-037,4,-0.08174543826899736,0.08174543826899736,0.0,50,0.08,1.0
LMU_vs_Dunn,main,linear_svm,FT-187,2,-0.041572574681411664,0.041572574681411664,0.0,50,0.04,1.0
LMU_vs_Dunn,main,linear_svm,FT-189,2,-0.016581095005376204,0.016581095005376204,0.0,50,0.04,1.0
LMU_vs_Dunn,main,linear_svm,FT-244,1,0.15802051616403076,0.15802051616403076,1.0,50,0.02,1.0
LMU_vs_Dunn,main,linear_svm,FT-041,1,-0.06825363547247477,0.06825363547247477,0.0,50,0.02,1.0
LMU_vs_Dunn,main,logreg_l1,FT-046,50,-0.9978730909847644,0.9978730909847644,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-221,50,-0.757217682989186,0.757217682989186,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-050,50,-0.5534535496089993,0.5534535496089993,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-123,50,0.41297566482894604,0.41297566482894604,0.88,50,1.0,0.76
LMU_vs_Dunn,main,logreg_l1,FT-127,50,0.18701565217605792,0.18701565217605792,0.64,50,1.0,0.28
LMU_vs_Dunn,main,logreg_l1,FT-152,50,0.17394120632830837,0.17394120632830837,0.54,50,1.0,0.08000000000000007
LMU_vs_Dunn,main,logreg_l1,FT-043,50,-0.07481485297672133,0.07481485297672133,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-067,50,-0.030288825473042902,0.030288825473042902,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-052,50,-0.02212638239836696,0.02212638239836696,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-193,50,-0.012006984093087904,0.012006984093087904,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-114,50,-0.007622886386015151,0.007622886386015151,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-070,50,-0.001598039880664844,0.001598039880664844,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-032,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-045,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,main,logreg_l1,FT-064,47,-0.013783039547338739,0.013783039547338739,0.0,50,0.94,1.0
LMU_vs_Dunn,main,logreg_l1,FT-065,43,0.5442597318093965,0.5442597318093965,1.0,50,0.86,1.0
LMU_vs_Dunn,main,logreg_l1,FT-036,40,0.0,0.0,0.0,50,0.8,1.0
LMU_vs_Dunn,main,logreg_l1,FT-035,37,0.0,0.0,0.0,50,0.74,1.0
LMU_vs_Dunn,main,logreg_l1,FT-133,21,0.0,0.0,0.0,50,0.42,1.0
LMU_vs_Dunn,main,logreg_l1,FT-030,19,0.0,0.0,0.0,50,0.38,1.0
LMU_vs_Dunn,main,logreg_l1,FT-250,17,0.0,0.0,0.0,50,0.34,1.0
LMU_vs_Dunn,main,logreg_l1,FT-071,13,0.32895625716145216,0.32895625716145216,1.0,50,0.26,1.0
LMU_vs_Dunn,main,logreg_l1,FT-068,13,0.2411649227820782,0.2411649227820782,0.9230769230769231,50,0.26,0.8461538461538463
LMU_vs_Dunn,main,logreg_l1,FT-232,11,0.0,0.0,0.0,50,0.22,1.0
LMU_vs_Dunn,main,logreg_l1,FT-044,10,0.0,0.0,0.0,50,0.2,1.0
LMU_vs_Dunn,main,logreg_l1,FT-033,9,0.0,0.0,0.0,50,0.18,1.0
LMU_vs_Dunn,main,logreg_l1,FT-031,5,0.0,0.0,0.0,50,0.1,1.0
LMU_vs_Dunn,main,logreg_l1,FT-034,5,0.0,0.0,0.0,50,0.1,1.0
LMU_vs_Dunn,main,logreg_l1,FT-037,4,0.0,0.0,0.0,50,0.08,1.0
LMU_vs_Dunn,main,logreg_l1,FT-187,2,0.0,0.0,0.0,50,0.04,1.0
LMU_vs_Dunn,main,logreg_l1,FT-189,2,0.0,0.0,0.0,50,0.04,1.0
LMU_vs_Dunn,main,logreg_l1,FT-244,1,0.6371734764493511,0.6371734764493511,1.0,50,0.02,1.0
LMU_vs_Dunn,main,logreg_l1,FT-041,1,0.0,0.0,0.0,50,0.02,1.0
LMU_vs_Dunn,representative,linear_svm,FT-046,50,-0.3683647929174327,0.3683647929174327,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-030,50,-0.23107707126086868,0.23107707126086868,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-031,50,-0.2213736152803174,0.2213736152803174,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-076,50,-0.162209152494741,0.162209152494741,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-005,50,0.14025940829076478,0.14025940829076478,1.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-028,50,-0.13387710326859653,0.13387710326859653,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-101,50,0.13201754739523675,0.13201754739523675,1.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-135,50,0.08264097768142516,0.08264097768142516,1.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-102,50,-0.07795772990995928,0.07808539540700388,0.02,50,1.0,0.96
LMU_vs_Dunn,representative,linear_svm,FT-040,50,0.0692834937173328,0.0704502317788386,0.98,50,1.0,0.96
LMU_vs_Dunn,representative,linear_svm,FT-161,50,0.05865812015564517,0.05865812015564517,1.0,50,1.0,1.0
LMU_vs_Dunn,representative,linear_svm,FT-168,50,0.056013918377278135,0.056098090340894025,0.98,50,1.0,0.96
LMU_vs_Dunn,representative,linear_svm,FT-010,50,0.016735341307690273,0.023809492704567017,0.8,50,1.0,0.6000000000000001
LMU_vs_Dunn,representative,linear_svm,FT-082,49,0.018698395269355163,0.03152477031989737,0.6326530612244898,50,0.98,0.26530612244897966
LMU_vs_Dunn,representative,linear_svm,FT-145,47,0.20425801705907895,0.20425801705907895,1.0,50,0.94,1.0
LMU_vs_Dunn,representative,linear_svm,FT-156,46,-0.11572130923040463,0.11572130923040463,0.0,50,0.92,1.0
LMU_vs_Dunn,representative,linear_svm,FT-184,45,0.07251770129298063,0.07441800061551387,0.9333333333333333,50,0.9,0.8666666666666667
LMU_vs_Dunn,representative,linear_svm,FT-096,41,0.045261172762032294,0.04969411238925737,0.8536585365853658,50,0.82,0.7073170731707317
LMU_vs_Dunn,representative,linear_svm,FT-021,32,0.03781424848425651,0.04170246821215093,0.875,50,0.64,0.75
LMU_vs_Dunn,representative,linear_svm,FT-205,26,-0.039103356131325435,0.05165300729807117,0.15384615384615385,50,0.52,0.6923076923076923
LMU_vs_Dunn,representative,linear_svm,FT-015,20,-0.07545617399778697,0.07545617399778697,0.0,50,0.4,1.0
LMU_vs_Dunn,representative,linear_svm,FT-023,18,0.04781558950059153,0.05092277972239478,0.9444444444444444,50,0.36,0.8888888888888888
LMU_vs_Dunn,representative,linear_svm,FT-243,14,-0.03170301237887058,0.03460484899562996,0.14285714285714285,50,0.28,0.7142857142857143
